"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12018";"1603460700002201800009";"ACESSO A INTERNET - STFC (BANDA LARGA)";"ACESSO À INTERNET POR MEIO DE ADSL COM VELOCIDADE DE 10MBPS ILIMITADA.";"12";"257,25"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12018";"1603460700002201800007";"ASSINATURA DE LINHA ANALOGICA";"ASSINATURA BÁSICA MENSAL DE 01 (UMA) LINHA TELEFÔNICA (ANALÓGICA) VINCULADA AO  PROVIMENTO DE ACESSO À INTERNET BANDA LARGA POR MEIO DE ADSL.";"12";"78,19"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12018";"1603460700002201800008";"TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)";"INSTALAÇÃO DE LINK DE INTERNET BANDA LARGA ADSL.";"1";"60,00"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12018";"1603460700002201800001";"INSTALACAO / MANUTENCAO - REDE TELEFONICA";"INSTALAÇÃO DE 02 (DUAS) LINHAS TELEFÔNICAS ANALÓGICAS DIRETAS NOS HOTÉIS DE TR ÂNSITO DO C FRON RO/6º BIS";"3";"63,85"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12018";"1603460700002201800005";"CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4)";"CHAMADAS FIXO-FIXO LDN";"21600";"0,66"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12018";"1603460700002201800006";"CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3)";"CHAMADAS FIXO-MÓVEL LDN (VC2/VC3).";"1320";"1,80"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12018";"1603460700002201800003";"CHAMADAS LOCAIS FIXO-FIXO STFC-LOCAL-FF";"CHAMADAS FIXO-FIXO LOCAL.";"21600";"0,10"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12018";"1603460700002201800010";"ACESSO A INTERNET VIA CABO";"ACESSO À INTERNET POR MEIO DE COM VELOCIDADE DE 10MBPS ILIMITADA.";"12";"129,00"
"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"12018";"0";"Inválido";"Inválido";"1";"764355,24"
"26427";"Instituto Federal da Bahia";"158404";"INST. FED. DA BAHIA/CAMPUS BARREIRAS";"12018";"1584040300003201700001";"CONCESSAO USO - AREA / IMOVEL PUBLICO";"CONCESSA O DE USO REMUNERADO DE ESPAC O FI SICO PARA EXPLORAC A O DE SERVIC OS  DE CANTINA NO IFBA - CAMPUS BARREIRAS.";"1";"684,00"
"52121";"Comando do Exército";"160346";"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"12019";"1603460600032201800001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"PRESTAÇÃO DO SERVIÇO DE FORNECIMENTO DE ENERGIA ELETRICA AO 6º BIS(SEDE), CADI P, PEF, HTO, HTS E DEMAIS LOCALIDADES VINCULADAS À AREA DE RESPONSABILIDADE DE STE C FRON RO/6º BIS. GUARNIÇÃO DE GUAJARÁ-MIRIM.";"1";"45000,00"
"52121";"Comando do Exército";"160145";"17 BATALHAO DE FRONTEIRA";"12019";"1601450600001201900001";"CONTRATACAO DE PASSAGEM AEREA JUNTO A COMPANHIA CREDENCIADA";"EMISSÃO DE BILHETE DE PASSAGEM DE AÉREA NO PERCURSO DE IDA: CAMPO GRANDE-MS/ B RASÍLIA-DF AO SENHOR TENENTE CORONEL VICENTE DE PAULO MATTOS JÚNIOR.";"1";"0,00"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800008";"CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4)";"SERVIÇO TELEFÔNICO FIXO-FIXO NA MODALIDADE LONGA DISTÂNCIA NACIONAL (D4- ACIMA  DE 300 KM).";"300";"0,63"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800010";"CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3)";"SERVIÇO TELEFÔNICO FIXO-MÓVEL NA MODALIDADE LONGA DISTÂNCIA NACIONAL COMPREEND IDO PELO VALOR DE COMUNICAÇÃO 3 (VC3), OU SEJA, ABRANGE AS LIGAÇÕES ORIGINADAS  EM TELEFONES FIXOS E DESTINADAS A TELEFONES MÓVEIS EM ÁREAS COMPREENDIDAS POR  CÓDIGOS NACIONAIS (DDD) COM AO O PRIMEIRO DIGITO DIFERENTE AO DO ESTADO DO RI O DE JANEIRO";"300";"1,13"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800009";"CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3)";"SERVIÇO TELEFÔNICO FIXO-MÓVEL NA MODALIDADE LONGA DISTÂNCIA NACIONAL COMPREEND IDO PELO VALOR DE COMUNICAÇÃO 2 (VC2), OU SEJA, ABRANGE AS LIGAÇÕES ORIGINADAS  EM TELEFONES FIXOS E DESTINADAS A TELEFONEIS MÓVEIS EM ÁREAS COMPREENDIDAS PO R CÓDIGOS NACIONAIS (DDD) COM O PRIMEIRO DIGITO IGUAL E O SEGUNDO DIFERENTE AO  ESTADO DO RIO DE JANEIRO.";"300";"1,13"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800001";"ASSINATURA DE LINHA ANALOGICA";"ASSINATURA DE LINHA TELEFÔNICA NÃO RESIDENCIAL DIRETA, COM MANUTENÇÃO DAS NUME RAÇÕES ATUAIS, CONFORME A RESOLUÇÃO ANATEL Nº 460, DE 19 DE MARÇO DE 2007, NO SEGUINTE ENDEREÇO: PREFEITURA MILITAR DA ZONA SUL - PRAÇA GENERAL TIBÚRCIO, Nº  83, SALA 111, PRAIA VERMELHA, URCA, RIO DE JANEIRO - RJ - CEP: 22290-270.";"11";"113,67"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800007";"CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4)";"SERVIÇO TELEFÔNICO FIXO-FIXO NA MODALIDADE LONGA DISTÂNCIA NACIONAL (D3   ACIM A DE 100KM ATÉ 300KM)";"300";"0,63"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800002";"TAXA DE INSTALACAO/HABILITACAO DE SERVICO DE TELEFONIA STFC";"SERVIÇO DE INSTALAÇÃO DE LINHA DIRETA (NÃO RESIDENCIAL).";"11";"61,93"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800006";"CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4)";"SERVIÇO TELEFÔNICO FIXO-FIXO NA MODALIDADE LONGA DISTÂNCIA NACIONAL (D2   ACIM A DE 50KM ATÉ 100KM).";"300";"0,63"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800005";"CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4)";"SERVIÇO TELEFÔNICO FIXO-FIXO NA MODALIDADE LONGA DISTÂNCIA NACIONAL (D1- ATÉ 5 0 KM).";"300";"0,63"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800003";"CHAMADAS LOCAIS FIXO-FIXO STFC-LOCAL-FF";"SERVIÇO TELEFÔNICO FIXO COMUTADO STFC NA MODALIDADE DE LIGAÇÃO LOCAL/FIXO-FIXO , ASSIM ENTENDIDAS AS LIGAÇÕES ORIUNDAS DA ÁREA LOCAL EM QUE ESTÁ COMPREENDIDO  O ECT, NO QUAL O SERVIÇO SERÁ PRESTADO PARA TELEFONES FIXOS NESTA MESMA ÁREA.";"2200";"0,13"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800004";"CHAMADAS LOCAIS FIXO-MOVEL STFC-LOCAL-FM (VC1)";"SERVIÇO TELEFÔNICO FIXO COMUTADO STFC NA MODALIDADE DE LIGAÇÃO LOCAL (VC1), FI XA-MÓVEL, ASSIM ENTENDIDAS AS LIGAÇÕES ORIUNDAS DA ÁREA LOCAL EM ESTÁ COMPREEN DIDO O ECT, NO QUAL O SERVIÇO SERÁ PRESTADO PARA TELEFONES MÓVEIS NESTA MESMA ÁREA.";"500";"1,15"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12019";"1602830500006201800001";"ASSINATURA DE LINHA ANALOGICA";"ASSINATURA DE LINHA TELEFÔNICA NÃO RESIDENCIAL DIRETA, COM MANUTENÇÃO DAS NUME RAÇÕES ATUAIS, CONFORME A RESOLUÇÃO ANATEL Nº 460, DE 19 DE MARÇO DE 2007, NO SEGUINTE ENDEREÇO: PREFEITURA MILITAR DA ZONA SUL - PRAÇA GENERAL TIBÚRCIO, Nº  83, SALA 111, PRAIA VERMELHA, URCA, RIO DE JANEIRO - RJ - CEP: 22290-270.";"11";"113,67"
"52111";"Comando da Aeronáutica";"120632";"BASE AEREA DE RECIFE";"12019";"1206320500101201800001";"ARRENDAMENTO";"A CONCESSÃO DE USO A TERCEIROS, A TÍTULO PRECÁRIO E ONEROSO, DE PARTE DA ÁREA DA UNIÃO FEDERAL, SOB A RESPONSABILIDADE DO COMANDO DA AERONÁUTICA PARTE DO TO MBO PE 009-001, ÁREA TOTAL: 694,41 M², (OFICINA), DENOMINADO ARRENDAMENTO D-3,  LOCALIZADO NA AVENIDA VISCONDE DE JEQUITINHONHA, N  3.600, RECIFE-PERNAMBUCO";"1";"734,62"
"52131";"Comando da Marinha";"789322";"DELEGACIA FLUVIAL DE GUAIRA";"12019";"0";"Inválido";"Inválido";"1";"156000,00"
"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"12019";"0";"Inválido";"Inválido";"1";"1093274,52"
"52121";"Comando do Exército";"160420";"19 GRUPO DE ARTILHARIA DE CAMPANHA";"12019";"0";"Inválido";"Inválido";"60";"506,19"
"52111";"Comando da Aeronáutica";"120623";"BASE AEREA DOS AFONSOS";"12019";"1206230500092201800001";"BEBIDAS NÃO ALCOÓLICAS";"COCA-COLA 350ML.";"1";"4800,00"
"52121";"Comando do Exército";"160202";"3º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"12020";"1602020700001202000001";"FORNECIMENTO / TRANSPORTE DE AGUA - CARRO PIPA";"SERVIÇO DE DISTRIBUIÇÃO DE ÁGUA POTÁVEL PARA OS MUNICÍPIOS ATENDIDOS NO PROGRA MA EMERGENCIAL DE DISTRIBUIÇÃO DE ÁGUA POTÁVEL NO SEMIÁRIDO BRASILEIRO - OPERA ÇÃO PIPA.";"1";"666,72"
"52121";"Comando do Exército";"160093";"38º BATALHAO DE INFANTARIA";"12020";"1600930700009201900001";"CONCESSAO USO - AREA / IMOVEL PUBLICO";"EXPLORAÇÃO DE LAVRA REGISTRADA CONFORME NORMAS DE MINERAÇÃO. A CESSÃO DE USO N ÃO GERA DESPESA À UNIÃO, MAS SIM RECEITA.";"1";"306000,00"
"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"12020";"1206690500022201900001";"DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO";"DESINSETIZAÇÃO , DESRATIZAÇÃO , DEDETIZAÇÃO";"24493";"1,12"
"52111";"Comando da Aeronáutica";"120025";"ESCOLA PREPARATORIA DE CADETES DO AR";"12020";"0";"Inválido";"Inválido";"1";"12994,92"
"52131";"Comando da Marinha";"787200";"GRUPAMENTO DE FUZILEIROS NAVAIS_DE BRASILIA";"12020";"0";"Inválido";"Inválido";"15000";"3,74"
"52131";"Comando da Marinha";"789322";"DELEGACIA FLUVIAL DE GUAIRA";"12020";"0";"Inválido";"Inválido";"162857";"0,07"
"52121";"Comando do Exército";"160079";"COLEGIO MILITAR DE SANTA MARIA";"12021";"1600790500012202000001";"SALGADOS DIVERSOS";"SALGADOS DIVERSOS, TIPO PASTEL, APRESENTAÇÃO ASSADO EM FORNO, TAMANHO PEQUENO, APLICAÇÃO ALIMENTAÇÃO, SABOR FRANGO";"1";"2760,59"
"52131";"Comando da Marinha";"771300";"CENTRO DE OBTENCAO DA MARINHA NO R.J.";"12021";"7713000500055202000010";"AMBULÂNCIA";"AMBULÂNCIA, AMBULANCIA";"1";"294000,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170175";"SUPERINTENDENCIA REG.ADM.DO ME-RIO GRANDE SUL";"12021";"1701750500008202000001";"PRESTACAO DE SERVICOS DE COPEIRAGEM";"PRESTAÇÃO DE SERVIÇOS DE COPEIRAGEM NA QUANTIDADE DE 05 POSTOS";"5";"2984,48"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"12021";"1550070500006202000007";"ESTUDOS E PROJETOS DE SISTEMAS DE SINALIZACAO  / COMUNICACAOVISUAL";"PROJETO DE COMUNICAÇÃO VISUAL POR M² (METRO QUADRADO)";"284040";"0,02"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"12021";"1550070500006202000010";"SERVICO ENGENHARIA";"PROJETO ESTRUTURAL POR M² (METRO QUADRADO)";"114180";"0,07"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"12021";"1550070500006202000013";"SERVICO ENGENHARIA";"PROJETO DE INSTALAÇÕES DE ÁGUAS PLUVIAIS POR M² (METRO QUADRADO)";"1080";"0,14"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"12021";"1550070500006202000001";"SERVICO ENGENHARIA";"LEVANTAMENTO CADASTRAL E PLANIALTIMÉTRICO GEORREFERENCIADO DO TERRENO - POR M²";"438450";"0,01"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"12021";"1550070500006202000004";"SERVICO ENGENHARIA";"PROJETO DE REESTRUTURAÇÃO DAS INSTALAÇÕES ELÉTRICAS DE MÉDIA E BAIXA TENSÃO PO R METRO QUADRADO - M²";"199080";"0,06"
"42207";"Instituto Brasileiro de Museus";"423034";"ESCRITORIO DE REPRESENTACAO DO IBRAM/MG-ES";"12021";"4230340700004202100001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"CONTRATAÇÃO DOS SERVIÇOS DE FORNECIMENTO DE ÁGUA E COLETA DE ESGOTOS, PARA ATE NDIMENTO DO MUSEU SOLAR MONJARDIM,  UNIDADE INTEGRANTE DO IBRAM.";"1";"5880,00"
"42207";"Instituto Brasileiro de Museus";"423034";"ESCRITORIO DE REPRESENTACAO DO IBRAM/MG-ES";"12021";"0";"Inválido";"Inválido";"1";"1000,00"
"26414";"Instituto Federal do Mato Grosso";"158335";"INST.FED.MATO GROSSO/CAMPUS SAO VICENTE";"12021";"1583350500003202000002";"AGROPECUARIA - SERVICOS AUXILIARES";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA GESTÃO DE SERVIÇOS CONTÍNUOS COM DEDIC AÇÃO EXCLUSIVA DE MÃO DE OBRA DE AUXILIAR RURAL, PARA ATENDER O IFMT   CAMPUS SÃO VICENTE, CARGA HORÁRIA DE 12 X 36 HORAS. OS HORÁRIOS DE INÍCIO E TÉRMINO D A JORNADA DE TRABALHO SERÃO DEFINIDOS PELA CONTRATANTE, RESPEITADOS OS LIMITES  ACIMA ESTABELECIDOS.";"12";"5999,66"
"52111";"Comando da Aeronáutica";"120632";"BASE AEREA DE RECIFE";"12021";"0";"Inválido";"Inválido";"1";"5694,50"
"52121";"Comando do Exército";"160148";"BASE DE ADMINISTRACAO E APOIO DO CMP";"12021";"0";"Inválido";"Inválido";"1";"5833,34"
"26432";"Instituto Federal do Paraná";"154673";"INST. FED. DO PARANA/CAMPUS CASCAVEL";"12021";"1546730300001202000001";"CONCESSAO USO - AREA / IMOVEL PUBLICO";"CONCESSÃO NÃO ONEROSA DE USO DE ESPAÇO FÍSICO DESTINADA À EXPLORAÇÃO COMERCIAL  DE LANCHONETE/CANTINA NAS INSTALAÇÕES DO IFPR CAMPUS CASCAVEL, SITUADO À AVEN IDA DAS POMBAS, 2020 - BAIRRO FLORESTA - CASCAVEL - PR";"12";"1000,00"
"52121";"Comando do Exército";"160445";"HOSPITAL DE GUARNICAO DE FLORIANOPOLIS";"12021";"1604450700002202000001";"COMUNICACAO POR CORREIO";"COMUNICAÇÃO POR CORREIO";"5";"6386,57"
"36212";"Agência Nacional de Vigilância Sanitária";"253002";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"12021";"2530020700038202100001";"CONCESSAO USO - AREA / IMOVEL PUBLICO";"CONCESSÃO USO - ÁREA / IMÓVEL PÚBLICO";"1";"244033,15"
"52121";"Comando do Exército";"160372";"COMANDO DE ARTILHARIA DIVISIONARIA/3";"12021";"1603720700001202100001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"ASSISTÊNCIA MÉDICA - HOSPITALAR , DOMICILIAR COMPLEMENTAR DESAÚDE , CONVÊNIO";"1";"10000000,00"
"52121";"Comando do Exército";"160026";"COMANDO DA 22ª BRIGADA DE INFANTARIA DE SELVA";"12021";"1600260700001202100001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"ASSISTÊNCIA MÉDICA - HOSPITALAR , DOMICILIAR COMPLEMENTAR DESAÚDE , CONVÊNIO";"1";"4000,00"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"130023";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/RN";"12021";"1300230600001202100001";"DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO";"DESINSETIZAÇÃO / DESRATIZAÇÃO / DEDETIZAÇÃO";"1";"3980,00"
"52121";"Comando do Exército";"160173";"31º BATALHAO DE INFANTARIA MOTORIZADO";"12021";"1601730200001202000001";"SERVICO ENGENHARIA";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O SERVIÇO DE REPARAÇÃO ESTRUTURAL E DE FACHADAS DOS BLOCOS A, B, C E D DA VILA MILITAR DOS SUBTENENTES E SARGENTOS  DO 31º BATALHÃO DE INFANTARIA MOTORIZADO, EM CAMPINA GRANDE -PB, CONFORME ESP ECIFICAÇÕES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS.";"1";"427984,22"
"52121";"Comando do Exército";"160545";"HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA";"12022";"1605450500030202000007";"AGULHA HIPODÉRMICA";"AGULHA HIPODÉRMICA, MATERIAL AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO 22 G X 1', TIPO PONTA BISEL CURTO TRIFACETADO, TIPO CONEXÃO CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO PROTETOR PLÁSTICO, CARACTERÍSTICA ADICIONAL COM SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";"3";"63,00"
"52121";"Comando do Exército";"160545";"HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA";"12022";"1605450500030202000015";"AGULHA ANESTÉSICA";"AGULHA ANESTÉSICA, APLICAÇÃO P/ RAQUIDIANA, MATERIAL AÇO INOXIDÁVEL, DIMENSÃO 26 G X 3 1/2', TIPO PONTA PONTA QUINCKE, COMPONENTE C/ MANDRIL, CONECTOR UNIVERSAL CONECTOR LUER LOCK, CÔNICO E TRANSPARENTE, TIPO USO DESCARTÁVEL, ESTERILIDADE ESTÉRIL";"1";"180,00"
"52121";"Comando do Exército";"160545";"HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA";"12022";"1605450500030202000016";"AGULHA ANESTÉSICA";"AGULHA ANESTÉSICA, APLICAÇÃO P/ PERIDURAL, MATERIAL AÇO INOXIDÁVEL, CENTIMETRADA, DIMENSÃO 18 G X 3 1/2', TIPO PONTA PONTA CURVA TUOHY, COMPONENTE C/ MANDRIL AJUSTADO, COMPONENTE II C/ ALETAS, CONECTOR UNIVERSAL CONECTOR LUER LOCK, CÔNICO E TRANSPARENTE, TIPO USO DESCARTÁVEL, ESTERILIDADE ESTÉRIL";"1";"1900,00"
"52121";"Comando do Exército";"160545";"HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA";"12022";"1605450500030202000011";"AGULHA HIPODÉRMICA";"AGULHA HIPODÉRMICA, MATERIAL AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO 30 G X 1/ 2', TIPO PONTA BISEL CURTO TRIFACETADO, TIPO CONEXÃO CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO PROTETOR PLÁSTICO, CARACTERÍSTICA ADICIONAL COM SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";"2";"60,00"
"52121";"Comando do Exército";"160545";"HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA";"12022";"1605450500030202000021";"ÁLCOOL ETÍLICO";"ÁLCOOL ETÍLICO, TIPO HIDRATADO, TEOR ALCOÓLICO 70%_(70 GL), APRESENTAÇÃO LÍQUIDO";"3";"300,00"
"52121";"Comando do Exército";"160545";"HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA";"12022";"1605450500030202000020";"AGULHA ANESTÉSICA";"AGULHA ANESTÉSICA, APLICAÇÃO P/ PERIDURAL, MATERIAL AÇO INOXIDÁVEL, CENTIMETRADA, DIMENSÃO 18 G X 2', TIPO PONTA PONTA CURVA TUOHY, COMPONENTE C/ MANDRIL AJUSTADO, COMPONENTE II C/ ALETAS, CONECTOR UNIVERSAL CONECTOR LUER LOCK, CÔNICO E TRANSPARENTE, CARACTERÍSTICA ADICIONAL PEDIÁTRICO/NEONATAL, TIPO USO DESCARTÁVEL, ESTERILIDADE ESTÉRIL";"3";"300,00"
"52121";"Comando do Exército";"160545";"HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA";"12022";"1605450500030202000005";"AGULHA HIPODÉRMICA";"AGULHA HIPODÉRMICA, MATERIAL AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO 21 G X 1', TIPO PONTA BISEL CURTO TRIFACETADO, TIPO CONEXÃO CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO PROTETOR PLÁSTICO, CARACTERÍSTICA ADICIONAL COM SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";"3";"115,00"
