"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000032013";"22/11/2013";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO Nº 055/2010-AGU, POR MAIS 12 (DOZE) MESES, TENDO PORTERMO INICIAL O DIA 17/11/2013 E FINAL O DIA 16/11/2014, BEM COMO PROCEDER À REVISÃO DO VALORCONTRATADO, NOS TERMOS DA LEI Nº 8.245/91."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000042014";"19/11/2014";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 17 DE NOVEMBRO DE 2014 E FINAL O DIA 16 DE NOVEMBRO DE 2015, DE ACORDO COM O QUE DISPÕE A LEI Nº 8.666/93, BEM COMO PROCEDER AO REAJUSTE DO VALOR CONTRATADO, NOS TERMOS DA LEI Nº 8.245/91."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000052015";"23/03/2016";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 17 DE NOVEMBRO DE 2015 E FINAL O DIA 16 DE NOVEMBRO DE 2016, BEM COMO PROCEDER AO REAJUSTE DO VALOR CONTRATADO."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000062016";"24/11/2016";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR MAIS 12 ( DOZE) MESES , ASSIM COMO PROCEDER A REDUÇÃO DE VALOR MENSAL DO ALUGUEL CONFORME ACORDOENTRE AS PARTES, CONFORME DISPOSTO NA LEI 8.245/1991."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000072017";"03/01/2018";"Objetivo: PRORROGA A VIGÊNCIA CONTRATUAL POR MAIS 12 MESES."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000082018";"23/11/2018";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR MAIS UM PERÍODO DE 12 (DOZE) MESES."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000092019";"21/11/2019";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR MAIS 12 (DOZE) MESES."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000102019";"20/12/2019";"Objetivo: ALTERAR A REDAÇÃO DA CLÁUSULA QUINTA-RESCISÃO, DO NONO TERMO ADITIVO AO CONTRATO Nº 055/2010-AGU."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000102020";"20/11/2020";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO INICIAL POR MAIS 12 (DOZE) MESES."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000112021";"19/11/2021";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 18 DE NOVEMBRO DE 2021 E POR TERMO FINAL O DIA 17 DE NOVEMBRO DE 2022, DE ACORDO COM O QUE DISPÕE A LEI Nº 8.245/91, E ACORDO ENTRE AS PARTES."
"552010";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000122022";"21/11/2022";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 18 DE NOVEMBRO DE 2022 E POR TERMO FINAL O DIA 17 DE NOVEMBRO DE 2023, OU ATÉ A CONCLUSÃO DA MUDANÇA DA SEDE DA AGU EM BRASÍLIA."
"72020";"20000";"Presidência da República";"20101";"Presidência da República";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000012020";"15/01/2021";"Objetivo: ADITIVAÇÃO AO CONTRATO Nº 07/2020, NO PERCENTUAL DE 16,76%"
"72020";"20000";"Presidência da República";"20101";"Presidência da República";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000022020";"30/03/2021";"Objetivo: ALTERAÇÃO DA PLANILHA ORÇAMENTÁRIA, REFERENTE AO PROJETO ESTRUTURAL DA OBRA, PRANCHA 02/04, COM VISTAS A CONTEMPLAR O ACRÉSCIMO DE 4 (QUATRO) VIGAS METÁLICAS W610X140 PARA SUPORTE DO PAVIMENTO DO MEZANINO, PREVISTAS NO PROJETO E NÃO ORÇADAS POR OCASIÃO DA CONTRATAÇÃO, COM ACRÉSCIMO CORRESPONDE AO PERCENTUAL DE 4,85% (QUATRO INTEIROS E OITENTA E CINCO CENTÉSIMOS POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO"
"72020";"20000";"Presidência da República";"20101";"Presidência da República";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000032021";"12/08/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA"
"12021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000032022";"02/02/2022";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 6 (SEIS) MESES."
"12021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000382022";"27/07/2022";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 6 (SEIS) MESES."
"52021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000142022";"07/04/2022";"Objetivo: ACRESCER 2 (DUAS) LICENÇAS ADOBRE CREATIVE CLOUD, O QUE CORRESPONDE À APROXIMADAMENTE 12,13% (VINTE POR CENTO) DO VALOR TOTAL DO CONTRATO, PERFAZENDO UM ACRÉSCIMO DE R$ 16.557,76 (DEZESSEIS MIL, QUINHENTOS E CINQUENTA E SETE REAIS E SETENTA E SEIS CENTAVOS)."
"332017";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012019";"22/07/2021";"Objetivo: RETIFICAR ONDE SE LÊ 'PAG N°: 67102.175889/2017-74' LEIA-SE 'PAG N°: 67102.173576/2017-74'. 1.2. RETIFICAR O SUBITEM 2.4 DO CONTRATO ORIGINAL, MANTIDOS SEUS SUBITENS, PASSANDO A TER A SEGUINTE REDAÇÃO: '2.4. PARA TODOS OS PROPÓSITOS, OS ANEXOS ABAIXO SÃO PARTE INTEGRANTE DESTE CONTRATO: ANEXO A - PROJETO BÁSICO 1/2017 - AMZSAR (INCLUINDO SEU ANEXO I, OS ESCLARECIMENTOS AO PROJETO BÁSICO E AS PERGUNTAS E RESPOSTAS N° 1 A N° 7) - VERSÃO INGLÊS; ANEXO B - CRONOGRAMA FÍSICO-FINANCEIRO - VER"
"332017";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000022019";"22/07/2021";"Objetivo: REAJUSTAR O CRONOGRAMA FÍSICO-FINANCEIRO, SUBSTITUINDO O ANEXO B DO CONTRATO PELO DOCUMENTO CONSTANTE DO ANEXO I DO PRESENTE TERMO ADITIVO E O ANEXO F DO CONTRATO PELO DOCUMENTO CONSTANTE DO ANEXO III DO PRESENTE TERMO ADITIVO. 1.1.1. A VALIDADE DO CONTRATO, INICIALMENTE PREVISTO NAS SUBCLÁUSULAS 11.1.1 E 11.1.2 DO CONTRATO 33/2017, COMO SENDO 29/07/2022, NO TOTAL DE 55 MESES, TENDO EM VISTA AS ALTERAÇÕES ORA PROMOVIDAS NO CRONOGRAMA FÍSICO-FINANCEIRO, PASSA A SER 10/01/2023 (60 MESES E 12 DI"
"332017";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000032020";"22/07/2021";"Objetivo: 1.1. PRORROGAR A VIGÊNCIA DO CONTRATO, INICIALMENTE PREVISTA NAS SUBCLÁUSULAS 11.1.1 E 11 1.2 DO CONTRATO 33/2017. TOTALIZANDO 64 (SESSENTA C QUANTRO MESES) E 13 (TREZE) DIAS, CONTADOS DE 29/12/2017 A 13/08/2023. TESTEMUNHAS: MINISTRY OF DEFENSE GENERAL SECRETARIAT MANAGING AND OPERATIONAL CENTER OF THE AMAZON PROTECTION SYSTEM CONTRACT PAG NP: 67102.173576/2017-74 CONTRACT 33/2017-CENSIPAM PAGE 10 OF 12 1.2. REAJUSTAR O CRONOGRAMA FÍSICO-FINANCEIRO, SUBSTITUINDO O ANEXO B DO CONTRATO"
"332017";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000042020";"22/07/2021";"Objetivo: O PRESENTE INSTRUMENTO TEM POR OBJETO SUSPENDER E EXECUÇÃO DO CRONOGRAMA FISICO-FINANCEIRO DO CONTRATON° 33/2017-CENSIPAM, A PARTIR DAS ETAPAS POSTERIORES AO EVENTO 8 DO CRONOGRAMA, EM RAZÃO DE CAUSA FORTUITA E DE FORÇA MAIOR OCASIONADA PELA PANDEMIA DO COVID19."
"332017";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000052020";"22/07/2021";"Objetivo: O PRESENTE INSTRUMENTO TEM POR OBJETO SUSPENDER A EXECUÇÃO DO CRONOGRAMA FÍSICO-FINANCEIRO DO CONTRATO Nº 33/2017-CENSIPAM, A PARTIR DAS ETAPAS POSTERIORES AO EVENTO 8 DO CRONOGRAMA, EM RAZÃO DE CAUSA FORTUITA E DE FORÇA MAIOR OCASIONADA PELA PANDEMIA DO COVID19."
"332017";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000062021";"22/07/2021";"Objetivo: O PRESENTE INSTRUMENTO TEM POR OBJETO SUSPENDER E EXECUÇÃO DO CRONOGRAMA FISICO-FINANCEIRO DO CONTRATON° 33/2017-CENSIPAM, A PARTIR DAS ETAPAS POSTERIORES AO EVENTO 8 DO CRONOGRAMA, EM RAZÃO DE CAUSA FORTUITA E DE FORÇA MAIOR OCASIONADA PELA PANDEMIA DO COVID19."
"332017";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000072021";"22/07/2021";"Objetivo: 1.1. O PRESENTE INSTRUMENTO TEM POR OBJETO INTERROMPER A SUSPENSÃO DO CRONOGRAMA FÍSICO-FINANCEIRO DO CONTRATO Nº 33/2017-CENSIPAM, A PARTIR DAS ETAPAS POSTERIORES AO EVENTO 8 DO CRONOGRAMA, A CONTAR DE 10/05/2021.1.2. PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO POR MAIS 11 (ONZE) MESES E 29 (VINTE E NOVE) DIAS, CONTADOS DE 26/06/2020 ATÉ 25/06/2021, PASSANDO O PRAZO TOTAL DE 64 (SESSENTA E QUATRO) MESES E 13 (TREZE) DIAS, FIXADO MEDIANTE O TERCEIRO TERMO ADITIVO, PARA O TOTAL DE 79 (SETENTA E NOVE) ME"
"342017";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000032021";"13/04/2021";"Objetivo: REAJUSTAR O CRONOGRAMA FÍSICO-FINANCEIRO, SUBSTITUINDO O ANEXO B DO CONTRATO PELO DOCUMENTO CONSTANTE DO ANEXO I DO PRESENTE TERMO ADITIVO E O ANEXO F DO CONTRATO PELO DOCUMENTO CONSTANTE DO ANEXO III DO PRESENTE TERMO ADITIVO.O PRAZO DE ENCERRAMENTO DA VIGÊNCIA CONTRATUAL, INICIALMENTE PREVISTO NAS SUBCLÁUSULA 11.1.1 E 11.1.2 DO CONTRATO 34/2017, TENDO EM VISTA AS ALTERAÇÕES ORA PROMOVIDAS NO CRONOGRAMA FÍSICO-FINANCEIRO, PASSA A SER 11/09/2024 (79 MESES E 01 DIA)."
"462020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012021";"10/12/2021";"Objetivo: PRORROGAR O PRAZO DE EXECUÇÃO INICIALMENTE PREVISTO POR MAIS 120 (CENTO E VINTE) DIAS, CONTADOS DE 15/08/2021 A 23/12/2021, SEM ÔNUS PARA A ADMINISTRAÇÃO; PROMOVER O ACRÉSCIMO DE MATERIAIS PREVISTOS NO ESCOPO DO CONTRATO ORIGINAL, NO MONTANTE DE R$ 67.272,73 (SESSENTA E SETE MIL DUZENTOS E SETENTA E DOIS REAIS E SETENTA E TRÊS CENTAVOS) CORRESPONDENTE À 2,65375661% DO VALOR DO CONTRATO Nº 46/2020 E O VALOR TOTAL DO CONTRATO, APÓS O ACRÉSCIMO, PASSARÁ DE R$ 2.535.000,00 (DOIS MILHÕES, QUINHENTOS E TRINT"
"472020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012021";"29/09/2021";"Objetivo: PROMOVER A ALTERAÇÃO DAS SUBCLÁUSULAS 8.1 DO CONTRATO Nº 47/2020, QUE PASSARÁ A VIGORAR COM A SEGUINTE REDAÇÃO:8.1. A CONTRATADA DEVERÁ APRESENTAR CERTIFICADO DE GARANTIA DE 24 (VINTE E QUATRO) MESES COM ASSISTÊNCIA TÉCNICA DURANTE O PERÍODO DE GARANTIA, A CONTAR DO RECEBIMENTO DEFINITIVO.8.1.1. O REFERIDO CERTIFICADO DEVERÁ SER APRESENTADO NO MOMENTO DO RECEBIMENTO PROVISÓRIO AO SERVIDOR RESPONSÁVEL PELO ACOMPANHAMENTO E FISCALIZAÇÃO DO CONTRATO, PARA EFEITO DE POSTERIOR VERIFICAÇÃO DE SUA CONFORM"
"482020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012021";"22/11/2021";"Objetivo: 1.1 - PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 90 (NOVENTA) DIAS, CONTADOS DE 07/01/2022 A 07/04/2022.1.2 - EXCLUIR OS CUSTOS NÃO RENOVÁVEIS, PAGOS OU AMORTIZADOS NO PRIMEIRO ANO DA CONTRATAÇÃO, PASSANDO O VALOR DA CONTRAPRESTAÇÃO MENSAL DOS SERVIÇOS, JÁ REPACTUADO, DOS ATUAIS R$ 23.336,63 (VINTE E TRÊS MIL, TREZENTOS E TRINTA E SEIS REAIS E SESSENTA E TRÊS CENTAVOS), PARA A QUANTIA R$ 22.646,18 (VINTE E DOIS MIL SEISCENTOS E QUARENTA E SEIS REAIS E DEZOITO CENTAVOS), PERFAZENDO UM VALOR GLOBAL P"
"12021";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110592";"UNIDADE DE ATENDIMENTO EM MINAS GERAIS";"000022021";"01/09/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DE EXECUÇÃO E DA VIGÊNCIA DO CONTRATO POR UM PERÍODO DE 90 (NOVENTA) DIAS."
"12021";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110592";"UNIDADE DE ATENDIMENTO EM MINAS GERAIS";"000022021";"24/05/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DE EXECUÇÃO E DA VIGÊNCIA DO CONTRATO POR UM PERÍODO DE 90 (NOVENTA) DIAS."
"142018";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000142020";"21/01/2021";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 30 (TRINTA) MESES, A CONTAR DO 1º DIA SUBSEQUENTE AO DO VENCIMENTO, CONFORME JUSTIFICATIVA EMITIDA PELO FISCAL DO CONTRATO(DOCUMENTO SEI Nº 0567139) E CORROBORADO PELA CONTRATADA (DOCUMENTO SEI Nº 0511044) ESTABELECIDA PELA CLÁUSULA DÉCIMA DO CONTRATO E AMPARADA PELO INCISO II, DO ART. 57 DA LEI Nº8.666/93, PERMANECENDO INALTERADAS E RATIFICADAS AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS."
"22021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"10/01/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO Nº 002/2021 POR MAIS 12 (DOZE) MESES, CONFORME ACEITE DO FISCAL DO CONTRATO, MEDIANTE APRESENTAÇÃO DE RELATÓRIO DE EXECUÇÃO CONTRATUAL COM A JUSTIFICATIVA DA NECESSIDADE DOS SERVIÇOS PRESTADOS, QUE SEGUE CORROBORADO PELA CONTRATADA, REAJUSTANDO O SEU VALOR COM BASE NO IPCA ACUMULADO NOS ÚLTIMOS 12 (DOZE) MESES DE 10,7385?%, PASSANDO O VALOR GLOBAL ATUAL DO CONTRATO DE R$ 82.000,00 COM AUTORIZAÇÃO DO REAJUSTE PLEITEADO DE R$ 8.805,56 PARA R$ 90.805,56, PERMANECENDO INALT"
"42021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012021";"23/12/2021";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO Nº 004/2021 POR MAIS 12 (DOZE) MESES, CONFORME ACEITE DO FISCAL DO CONTRATO MEDIANTE APRESENTAÇÃO DE RELATÓRIO DE EXECUÇÃO CONTRATUAL COM A JUSTIFICATIVA DA NECESSIDADE DOS SERVIÇOS PRESTADOS, QUE SEGUE CORROBORADO PELA CONTRATADA, CONFORME PREVISTO NA CLÁUSULA SEGUNDA DO CONTRATO E AMPARADO PELO ARTIGO 57 INCISO II DA LEI Nº 8.666/1993, PERMANECENDO INALTERADAS AS DEMAIS CLÁUSULAS CONTRATUAIS."
"12021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113205";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN";"000092021";"13/05/2021";"Objetivo: ALTERAÇÃO DA PLANILHA DE COMPOSIÇÃO DE CUSTOS  DO CONTRATO Nº 01/2021/CDTN/DIGEA , A FIM DE SE INCLUIR O ADICIONAL DE PERICULOSIDADE PARA OS EMPREGADOS DA CONTRATADA, RETROATIVAMENTE A 04 DE JANEIRO DE 2021"
"12021";"39000";"Ministério da Infraestrutura";"62201";"Agência Nacional de Aviação Civil";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL";"000012022";"07/01/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 01/2021 POR 4 (QUATRO) MESES, COM INÍCIO EM 12/01/2022 E ENCERRAMENTO EM 12/05/2022."
"22021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000012022";"01/02/2022";"Objetivo: O PRESENTE TERMO ADITI VO TEM POR OBJETO A PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO ORIGINAL POR MAIS 12 MESES.EM CONFORMIDADE COM O ART. 57, II DA LEI N.º 8.666/93 E COM A CLÁUSULA SÉTI MA DO CONTRATO ORA ADITADO, ASPARTES ACORDAM EM PRORROGAR O CONTRATO POR 12 (DOZE) MESES, DE 25/01/2022 ATÉ 25/01/2023."
