"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26433";"Instituto Federal do Rio de Janeiro";"158482";"CAMPUS DUQUE DE CAXIAS";"12020";"0";"Inválido";"Inválido";"12";"0,00"
"26433";"Instituto Federal do Rio de Janeiro";"158482";"CAMPUS DUQUE DE CAXIAS";"12020";"0";"Inválido";"Inválido";"60";"0,00"
"26433";"Instituto Federal do Rio de Janeiro";"158482";"CAMPUS DUQUE DE CAXIAS";"12020";"0";"Inválido";"Inválido";"4";"0,00"
"26433";"Instituto Federal do Rio de Janeiro";"158482";"CAMPUS DUQUE DE CAXIAS";"12020";"0";"Inválido";"Inválido";"4";"321,11"
"26433";"Instituto Federal do Rio de Janeiro";"158482";"CAMPUS DUQUE DE CAXIAS";"12020";"0";"Inválido";"Inválido";"60";"965,93"
"26433";"Instituto Federal do Rio de Janeiro";"158482";"CAMPUS DUQUE DE CAXIAS";"12020";"0";"Inválido";"Inválido";"4";"4551,54"
"52111";"Comando da Aeronáutica";"120632";"BASE AEREA DE RECIFE";"12020";"1206320500087201900001";"ARRENDAMENTO";"CESSÃO DE USO DE ÁREA DA UNIÃO FEDERAL, SOB A RESPONSABILIDADE DO COMANDO DA A ERONÁUTICA (COMAER), DENOMINADA PARTE DO TOMBO PE. 002-000 A3-PE, COM ÁREA DE 3.452,58 M2, CONFORME LAUDO DE AVALIAÇÃO Nº LAI. 52.19, DE 07/10/2019.";"1";"8324,08"
"52121";"Comando do Exército";"160102";"41 BATALHAO DE INFANTARIA MOTORIZADO";"12020";"0";"Inválido";"Inválido";"1";"300000,00"
"30802";"Departamento de Polícia Rodoviária Federal";"200124";"SUPERINTENDENCIA DA PRF NO MARANHAO.";"12021";"2001240500001202100001";"OUTSOURCING DE  IMPRESSAO - PAGINAS A4 - MONOCROMATICO - DENTRO DA FRANQUIA SEM PAPEL";"OUTSOURCING DE  IMPRESSÃO - PÁGINAS A4 - MONOCROMÁTICO - DENTRO DA FRANQUIA SE M PAPEL";"523320";"0,08"
"30802";"Departamento de Polícia Rodoviária Federal";"200124";"SUPERINTENDENCIA DA PRF NO MARANHAO.";"12021";"2001240500001202100002";"OUTSOURCING DE IMPRESSAO - PAGINAS A4 - MONOCROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL";"OUTSOURCING DE IMPRESSÃO - PÁGINAS A4 - MONOCROMÁTICO - EXCEDENTE A FRANQUIA S EM PAPEL";"89340";"0,04"
"26418";"Instituto Federal de Pernambuco";"158464";"IFPE - CAMPUS RECIFE";"12021";"0";"Inválido";"Inválido";"1";"1122604,27"
"26404";"Instituto Federal Baiano";"158435";"INST.FED.BAIANO/CAMPUS SENHOR DO BONFIM";"12021";"0";"Inválido";"Inválido";"1000";"200,00"
"52121";"Comando do Exército";"160290";"CENTRO DE PREPARACAO OFICIAIS RESERVA/RJ";"12021";"0";"Inválido";"Inválido";"24";"170,00"
"52121";"Comando do Exército";"160290";"CENTRO DE PREPARACAO OFICIAIS RESERVA/RJ";"12021";"0";"Inválido";"Inválido";"20";"70,00"
"52121";"Comando do Exército";"160290";"CENTRO DE PREPARACAO OFICIAIS RESERVA/RJ";"12021";"0";"Inválido";"Inválido";"20";"290,00"
"52121";"Comando do Exército";"160290";"CENTRO DE PREPARACAO OFICIAIS RESERVA/RJ";"12021";"0";"Inválido";"Inválido";"20";"90,00"
"52121";"Comando do Exército";"160290";"CENTRO DE PREPARACAO OFICIAIS RESERVA/RJ";"12021";"0";"Inválido";"Inválido";"15";"350,00"
"52121";"Comando do Exército";"160290";"CENTRO DE PREPARACAO OFICIAIS RESERVA/RJ";"12021";"0";"Inválido";"Inválido";"24";"490,00"
"26238";"Universidade Federal de Minas Gerais";"153260";"CENTRO ESPORTIVO UNIVERSITARIO/UFMG";"12021";"1532600500001202100001";"MANUTENCAO EM PISCINAS";"SERVIÇOS DE LIMPEZA, TRATAMENTO E MANUTENÇÃO DE PISCINAS E RESERVATÓRIOS, COM FORNECIMENTO DE MATERIAIS E TRATAMENTO DE ÁGUA DOS RESERVATÓRIOS DO PARQUE AQU ÁTICO DO CENTRO ESPORTIVO UNIVERSITÁRIO - CEU/UFMG.";"1";"86400,00"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"80";"373,59"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"60";"570,37"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"1";"5074,48"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"12";"1401,99"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"1";"8335,70"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"2";"4724,05"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"70";"396,94"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"1";"5312,11"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"1";"7644,44"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"1";"3793,55"
"26421";"Instituto Federal de Rondônia";"158532";"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"12021";"0";"Inválido";"Inválido";"30";"304,00"
"52121";"Comando do Exército";"160195";"COMANDO DO COMANDO MILITAR DO NORDESTE";"12021";"0";"Inválido";"Inválido";"1";"3429,64"
"52121";"Comando do Exército";"160195";"COMANDO DO COMANDO MILITAR DO NORDESTE";"12021";"1601950500003202000001";"SERVICO ESPECIALIZADO DE LIMPEZA";"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO.";"1";"21767,61"
"52131";"Comando da Marinha";"744021";"CENTRO DE MANUTENCAO DE SISTEMAS DA MARINHA";"12021";"0";"Inválido";"Inválido";"1";"1073352,50"
"26408";"Instituto Federal do Maranhão";"158292";"INST.FED.DO MARANHAO/CAMPUS ALCANTARA";"12022";"0";"Inválido";"Inválido";"734000";"0,05"
"26406";"Instituto Federal do Espírito Santo";"158429";"INST.FED. ESPIRITO SANTO/CAMPUS V.N. DO IMIGR";"12022";"0";"Inválido";"Inválido";"23";"7,60"
"26406";"Instituto Federal do Espírito Santo";"158429";"INST.FED. ESPIRITO SANTO/CAMPUS V.N. DO IMIGR";"12022";"0";"Inválido";"Inválido";"0";"7,60"
"26406";"Instituto Federal do Espírito Santo";"158429";"INST.FED. ESPIRITO SANTO/CAMPUS V.N. DO IMIGR";"12022";"0";"Inválido";"Inválido";"0";"7,60"
"26406";"Instituto Federal do Espírito Santo";"158429";"INST.FED. ESPIRITO SANTO/CAMPUS V.N. DO IMIGR";"12022";"0";"Inválido";"Inválido";"0";"7,60"
"26406";"Instituto Federal do Espírito Santo";"158429";"INST.FED. ESPIRITO SANTO/CAMPUS V.N. DO IMIGR";"12022";"0";"Inválido";"Inválido";"0";"7,60"
"26406";"Instituto Federal do Espírito Santo";"158429";"INST.FED. ESPIRITO SANTO/CAMPUS V.N. DO IMIGR";"12022";"0";"Inválido";"Inválido";"0";"7,60"
"26406";"Instituto Federal do Espírito Santo";"158429";"INST.FED. ESPIRITO SANTO/CAMPUS V.N. DO IMIGR";"12022";"0";"Inválido";"Inválido";"0";"7,60"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200011";"SERVICO FUNERARIO DE CREMACAO  / SEPULTAMENTO / TRANSLADO";"TANATOPRAXIA/EMBALSAMENTO ADULTO";"4";"1368,00"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200007";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 1,20 M, LARGURA 0,34 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"1";"778,33"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200006";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 0,80 M, LARGURA 0,32 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"1";"761,00"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200015";"SERVICO FUNERARIO DE CREMACAO  / SEPULTAMENTO / TRANSLADO";"SERVIÇO DE TRANSLADO EM RODOVIA NÃO PAVIMENTADA: COBRADO POR KM RODADO";"31252";"3,90"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200001";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 0,80 M, LARGURA 0,36 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"60";"626,17"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200003";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 1,40 M, LARGURA 0,45 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"2";"800,00"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200005";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 1,90 M, LARGURA 0,84 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"3";"1686,67"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200002";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 1,20 M, LARGURA 0,38 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"30";"698,06"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200009";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 1,90 M, LARGURA 0,55 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"1";"1841,67"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200008";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 1,40 M, LARGURA 0,35 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"1";"1698,33"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200013";"TRAJE SOCIAL FEMININO";"VESTUÁRIO: FEMININO (VESTIDO OU SAIA LONGA E BLUSA); MASCULINO (CALÇA E CAMISA ).";"210";"129,28"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200004";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 1,90 M, LARGURA 0,56 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"106";"1130,00"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200014";"SERVICO FUNERARIO DE CREMACAO  / SEPULTAMENTO / TRANSLADO";"SERVIÇO DE TRANSLADO EM RODOVIA PAVIMENTADA: COBRADO POR KM RODADO.";"70000";"3,77"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200012";"SERVICO FUNERARIO DE CREMACAO  / SEPULTAMENTO / TRANSLADO";"TANATOPRAXIA/EMBALSAMENTO INFANTIL.";"1";"1151,11"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"12022";"2570400500001202200010";"URNA FUNERÁRIA";"URNA FUNERÁRIA, MATERIAL MADEIRA, TIPO MADEIRA PINUS, COR MEL, COMPRIMENTO 1,90 M, LARGURA 0,78 M, TIPO TAMPA ENTALHADO COM VISOR, MATERIAL REVESTIMENTO INTERNO FORRADO EM TNT- BABADOS DE TECIDO, TIPO ALÇA ARGOLA, CARACTERÍSTICAS ADICIONAIS ENVERNIZADA";"1";"2530,00"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200004";"FECHADURA";"FECHADURA, MATERIAL CAIXA AÇO ZINCADO, MATERIAL TAMPA AÇO CROMADO, MATERIAL LINGUETA AÇO CROMADO, MATERIAL TRINCO AÇO CROMADO, MATERIAL TESTA AÇO INOXIDÁVEL, MATERIAL CUBO MAÇANETA AÇO, COR TAMPA CROMADA, ACABAMENTO SUPERFICIAL CROMADO BRILHANTE, MATERIAL FALSA TESTA AÇO ZINCADO, MATERIAL CONTRATESTA AÇO, MATERIAL PINO CENTRAL LATÃO CROMADO, COMPONENTES 2 CHAVES EM LATÃO NIQUELADO, CARACTERÍSTICAS ADICIONAIS TIPO ALAVANCA, TRINCO REVERSÍVEL S DESMONTAGEM D A, MATERIAL MAÇANETA AÇO NIQUELADO, TIPO CILINDRO OVAL, MATERIAL CILINDRO LATÃO, MATERIAL ESPELHO AÇO, TIPO INTERNA, APLICAÇÃO PORTA";"200";"8,20"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"2000";"0,56"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"5000";"1,40"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200002";"PORTA";"PORTA, PADRÃO MADEIRA IPÊ, TIPO ALMOFADA, LARGURA 0,60 M, ESPESSURA 4 CM, CARACTERÍSTICAS ADICIONAIS MACIÇA, MATERIAL MADEIRA, ALTURA 2,10 M";"100";"3,70"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200011";"INTERRUPTOR";"INTERRUPTOR, TIPO PARALELO SIMPLES, QUANTIDADE PÓLOS 2 UN, TIPO ACIONAMENTO TECLA SIMPLES, TENSÃO NOMINAL 250 V, CORRENTE NOMINAL 10 A, MATERIAL TERMOPLÁSTICO AUTO-EXTINGUÍVEL";"40";"16,30"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200001";"PORTA";"PORTA, PADRÃO MADEIRA MISTA, TIPO KIT PORTA LISA, PORTAL, FECHADURA, ACABAMENTO SUPERFICIAL PINTURA, LARGURA 0,60 M, ESPESSURA 5 CM, CARACTERÍSTICAS ADICIONAIS SEMI-OCA, MADEIRA COM PVC, MARCOS E ALIZARES, MATERIAL MADEIRA, ALTURA 2,10 M";"100";"4,70"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"30";"52,50"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"2000";"0,65"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"350";"10,50"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"5";"81,20"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"600";"26,60"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200005";"FECHADURA";"FECHADURA, ACABAMENTO SUPERFICIAL CROMADO, CARACTERÍSTICAS ADICIONAIS 49  DE ROTAÇÃO COM 2 CHAVES E PINO TIPO LONGITUDI-, TIPO CILINDRO REDONDO NIKRAL, TIPO EXTERNA, APLICAÇÃO PORTA, REFERÊNCIA 421";"200";"8,20"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"3000";"1,26"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"2000";"1,40"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"20";"81,90"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"5000";"3,92"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"1000";"26,60"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"20";"77,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"350";"5,25"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"8000";"0,40"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"1000";"11,20"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200015";"CHUVEIRO ELÉTRICO";"CHUVEIRO ELÉTRICO, MATERIAL TERMOPLÁSTICO, VARIAÇÕES TEMPERATURA ÁGUA 3, COR BRANCA, POTÊNCIA 5.500 W, TENSÃO OPERAÇÃO 110 V, CARACTERÍSTICAS ADICIONAIS MANGUEIRA E DUCHA MANUAL E SUPORTE PARA FIXAÇÃO";"15";"10,50"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"4000";"2,66"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200008";"TORNEIRA";"TORNEIRA, MATERIAL CORPO METAL CROMADO, TIPO GIRATÓRIA COM ALAVANCA, DIÂMETRO 1/2 POL, ACABAMENTO SUPERFICIAL CROMADO, CARACTERISTICAS ADICIONAIS ADAPTADOR PARA MANGUEIRA, ACIONAMENTO TIPO VOLANT E, APLICAÇÃO JARDIM";"101";"6,20"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"100";"33,60"
"26404";"Instituto Federal Baiano";"154579";"INSTITUTO FEDERAL BAIANO - CAMPUS VALENCA";"12022";"0";"Inválido";"Inválido";"14244";"0,53"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200013";"INTERRUPTOR";"INTERRUPTOR, TIPO BIPOLAR SIMPLES, QUANTIDADE SEÇÕES 1 UN, CARACTERÍSTICAS ADICIONAIS SEM ESPELHO, APLICAÇÃO CAIXA 4 X 2 POL, TIPO ACIONAMENTO TECLA SIMPLES VERTICAL, ACABAMENTO SEM PLACA E PARAFUSO, POSIÇÃO RELATIVA EMBUTIR, TENSÃO NOMINAL 250 V, CORRENTE NOMINAL 10 A, MATERIAL TERMOPLÁSTICO AUTO- EXTINGUÍVEL, FORMATO RETANGULAR";"40";"17,30"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"4";"336,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"30";"26,60"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"20";"42,00"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200003";"BATENTE PORTA";"BATENTE PORTA, MATERIAL MADEIRA, LARGURA 0,82 M, COMPRIMENTO 2,10 M";"98";"3,90"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"300";"1,05"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200010";"INTERRUPTOR";"INTERRUPTOR, TIPO PARALELO, COR BRANCA, APLICAÇÃO CONDULETE 4X2' DE ALUMINIO, TIPO ACIONAMENTO TECLA TRIPLA, DIMENSÕES 4 X 2 POL, CORRENTE NOMINAL 10 A, MATERIAL PVC RÍGIDO, FORMATO RETANGULAR";"97";"2,30"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12022";"0";"Inválido";"Inválido";"300";"2,10"
"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"12022";"1602160600001202200006";"METAMITRONA";"METAMITRONA, CONCENTRAÇÃO* 70% P/P, FORMA FÍSICA GRANULADO DISPERSÍVEL, NÚMERO DE REFERÊNCIA QUÍMICA CAS 41394-05-2";"200";"6,80"
