"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160234";"5 REGIMENTO DE CARROS DE COMBATE";"12022";"1602340600001202200002";"TAXA DE INSTALACAO/HABILITACAO DE SERVICO DE TELEFONIA STFC";"HABILITAÇÃO - SERVIÇO";"2";"450,00"
"52121";"Comando do Exército";"160234";"5 REGIMENTO DE CARROS DE COMBATE";"12022";"1602340600001202200006";"CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4)";"TRÁFEGO DE LIGAÇÕES FIXO X FIXO-VC3";"1800";"0,99"
"52121";"Comando do Exército";"160234";"5 REGIMENTO DE CARROS DE COMBATE";"12022";"1602340600001202200001";"ASSINATURA DE LINHA ANALOGICA";"ASSINATURA DE LINHAS DIRETAS NÃO RESI-DENCIAIS - SERVIÇO";"11";"179,90"
"52121";"Comando do Exército";"160234";"5 REGIMENTO DE CARROS DE COMBATE";"12022";"1602340600001202200004";"CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4)";"TRÁFEGO DE LIGAÇÕES FIXO X FIXO-VC2";"9600";"0,79"
"52121";"Comando do Exército";"160234";"5 REGIMENTO DE CARROS DE COMBATE";"12022";"1602340600001202200005";"CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3)";"TRÁFEGO DE LIGAÇÕES FIXO X MÓVEL-VC2";"1800";"0,30"
"52121";"Comando do Exército";"160234";"5 REGIMENTO DE CARROS DE COMBATE";"12022";"1602340600001202200003";"CHAMADAS LOCAIS FIXO-MOVEL STFC-LOCAL-FM (VC1)";"TRÁFEGO DE LIGAÇÕES FIXO X MÓVEL-VC1";"27600";"0,00"
"52121";"Comando do Exército";"160234";"5 REGIMENTO DE CARROS DE COMBATE";"12022";"0";"Inválido";"Inválido";"1800";"0,99"
"52121";"Comando do Exército";"160077";"COLEGIO MILITAR DE CURITIBA";"12022";"1600770500005202200001";"SERVICO ESPECIALIZADO DE LIMPEZA";"SERVIÇOS DE LIMPEZA E CONSERVAÇÃO, MEDIANTE CESSÃO DE MÃO DE OBRA, COM FORNECI MENTO DE EQUIPAMENTOS NECESSÁRIOS. ÁREAS INTERNAS - 44 HORAS SEMANAIS DIURNAS";"1";"40683,33"
"52121";"Comando do Exército";"160206";"30º BATALHAO DE INFANTARIA MECANIZADO";"12022";"1602060500015202100001";"PRESTACAO DE SERVICOS DE LAVANDERIA";"PRESTAÇÃO DE SERVIÇOS DE LAVANDERIA";"5520";"11,37"
"52131";"Comando da Marinha";"783800";"BASE NAVAL DE NATAL";"12022";"7838000500003202200001";"MANUTENCAO / REFORMA PREDIAL";"REVITALIZAÇÃO DE FACHADA DOS EDIFÍCIOS POTI E PIRAJÁ";"1";"70000,00"
"52121";"Comando do Exército";"160204";"25º BATALHAO DE CACADORES";"12022";"1602040600011202200002";"CURSO PROFISSIONALIZANTE";"CURSO DE TRANSPORTE DE PASSAGEIROS  - CONDUTOR DE ÔNIBUS RODOVIÁRIO, 32 HORAS";"9";"250,00"
"52121";"Comando do Exército";"160204";"25º BATALHAO DE CACADORES";"12022";"1602040600011202200001";"CURSO PROFISSIONALIZANTE";"CURSO DE FRENTISTA ABASTECEDOR E TREINA-MENTO BÁSICO EM SEGURANÇA DE MEIO AMBI ENTE, 26 HORAS";"3";"150,00"
"52121";"Comando do Exército";"160204";"25º BATALHAO DE CACADORES";"12022";"1602040600011202200003";"CURSO PROFISSIONALIZANTE";"CURSO DE ATUALIZAÇÃO PARA CONDUTORES DE VEÍCULOS DE TRANSPORTE DE EMERGÊNCIA, 16 HORAS";"13";"120,00"
"26245";"Universidade Federal do Rio de Janeiro";"153128";"DECANATO DO CENT DE FILOSOF. E C HUM. DA UFRJ";"12022";"0";"Inválido";"Inválido";"12";"15078,32"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193102";"IBAMA - SUPERINTENDENCIA DO AMAPA/AP";"12022";"1931020600005202200001";"ÁGUA MINERAL NATURAL";"ÁGUA MINERAL NATURAL, TIPO SEM GÁS, MATERIAL EMBALAGEM PLÁSTICO, TIPO EMBALAGEM RETORNÁVEL";"600";"8,50"
"26408";"Instituto Federal do Maranhão";"154858";"INST.FED.DO MARANHAO/CAMPUS ARAIOSES";"12022";"0";"Inválido";"Inválido";"48";"139,80"
"26408";"Instituto Federal do Maranhão";"154858";"INST.FED.DO MARANHAO/CAMPUS ARAIOSES";"12022";"0";"Inválido";"Inválido";"48";"616,50"
"52111";"Comando da Aeronáutica";"120631";"BASE AEREA DE NATAL";"12022";"1206310500018202100001";"TORRE AUTOPORTANTE";"TORRE AUTOPORTANTE, MATERIAL AÇO GALVANIZADO, TIPO ESTRUTURA METÁLICA TRELIÇADA, TIPO FUNDAÇÃO TUBULÃO, VÃO BÁSICO 36 M, CARACTERÍSTICAS ADICIONAIS INCLUI ANTENA DE COMUNICAÇÃO, SINALIZAÇÃO E ILUMI-";"1";"338700,00"
"52231";"Empresa Gerencial de Projetos Navais";"218002";"EMGEPRON - DIFERENCA DA INTEGRACAO";"12022";"0";"Não se aplica";"Não se aplica";"400";"145496,80"
"26418";"Instituto Federal de Pernambuco";"151911";"IFPE - CAMPUS AFOGADOS DA INGAZEIRA";"12022";"0";"Inválido";"Inválido";"24";"5543,06"
"39000";"Ministério da Infraestrutura - Unidades com v";"390007";"COORDENACAO-GERAL DE GESTAO DE PESSOAS";"12022";"3900070700002202200001";"TREINAMENTO NA AREA DE ADMINISTRACAO PUBLICA";"TREINAMENTO NA ÁREA DE ADMINISTRAÇÃO PÚBLICA";"1";"162000,00"
"20301";"Comissão Nacional de Energia Nuclear";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"12022";"0";"Inválido";"Inválido";"1";"37083,33"
"52131";"Comando da Marinha";"762400";"ESCOLA NAVAL";"12022";"7624000500004202100003";"CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3)";"TIPO DE TELEFONE OU REDE DE DESTINO  DE: FIXO  PARA: MÓVEL-LONGA DISTÂNCIA (VC 2)";"17000";"0,90"
"52131";"Comando da Marinha";"762400";"ESCOLA NAVAL";"12022";"7624000500004202100008";"ASSINATURA DE DDR";"ASSINATURA NUMERAÇÃO DDR (300 RAMAIS)";"12";"77,00"
"52131";"Comando da Marinha";"762400";"ESCOLA NAVAL";"12022";"7624000500004202100001";"CHAMADAS LOCAIS FIXO-FIXO STFC-LOCAL-FF";"TIPO DE TELEFONE OU REDE DE DESTINO  DE: FIXO  PARA: FIXO-LOCAL";"250000";"0,09"
"52131";"Comando da Marinha";"762400";"ESCOLA NAVAL";"12022";"7624000500004202100005";"CHAMADAS NACIONAIS (LDN) - SATELITE";"TIPO DE TELEFONE OU REDE DE DESTINO  DE: FIXO  PARA: FIXO-LONGA DISTÂNCIA";"18500";"0,52"
"52131";"Comando da Marinha";"762400";"ESCOLA NAVAL";"12022";"7624000500004202100006";"CHAMADAS INTERNACIONAIS (LDI-STFC-FM) - ORIGEM FIXO";"TIPO DE TELEFONE OU REDE DE DESTINO  DDI";"2000";"9,15"
"52131";"Comando da Marinha";"762400";"ESCOLA NAVAL";"12022";"7624000500004202100002";"CHAMADAS LOCAIS FIXO-MOVEL STFC-LOCAL-FM (VC1)";"TIPO DE TELEFONE OU REDE DE DESTINO  DE: FIXO  PARA: MÓVEL-LOCAL (VC1)";"40000";"0,60"
"52131";"Comando da Marinha";"762400";"ESCOLA NAVAL";"12022";"7624000500004202100007";"ASSINATURA DE ENTRONCAMENTO DIGITAL BIDIRECIONAL E1";"ASSINATURA ENTRONCAMENTOS DIGITAIS E1 DE 30 CANAIS";"12";"4117,67"
"52131";"Comando da Marinha";"762400";"ESCOLA NAVAL";"12022";"7624000500004202100004";"CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3)";"TIPO DE TELEFONE OU REDE DE DESTINO  DE: FIXO  PARA: FIXO-LONGA DISTÂNCIA (VC3 )";"17000";"0,90"
"52121";"Comando do Exército";"160170";"COMANDO 23ª BRIGADA DE INFANTARIA DE SELVA";"12022";"1601700600156202200001";"ACESSO A INTERNET VIA CABO";"ACESSO A INTERNET VIA CABO";"1";"110,00"
"26201";"Colégio Pedro II";"155632";"COLEGIO PEDRO II - CAMPUS SAO CRISTOVAO III";"12022";"0";"Inválido";"Inválido";"144";"32,50"
"26201";"Colégio Pedro II";"155632";"COLEGIO PEDRO II - CAMPUS SAO CRISTOVAO III";"12022";"0";"Inválido";"Inválido";"12";"104,88"
"26201";"Colégio Pedro II";"155632";"COLEGIO PEDRO II - CAMPUS SAO CRISTOVAO III";"12022";"0";"Inválido";"Inválido";"300";"1,26"
"26201";"Colégio Pedro II";"155632";"COLEGIO PEDRO II - CAMPUS SAO CRISTOVAO III";"12022";"0";"Inválido";"Inválido";"864";"48,69"
"52121";"Comando do Exército";"160469";"2º GRUPO DE ARTILHARIA DE CAMPANHA LEVE";"12022";"1604690700020202200001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"ASSISTÊNCIA MÉDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAÚDE / CONVÊNIO";"1";"0,01"
"52121";"Comando do Exército";"160456";"22 BATALHAO LOGISTICO LEVE";"12022";"1604560700002202200001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"FORNECIMENTO DE ÁGUA E COLETA DE ESGOTO SANITÁRIO";"1000";"1,00"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"130069";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MA";"12022";"1300690500002202200001";"CONTROLE DE ABASTECIMENTO DE VEICULOS";"CONTROLE DE ABASTECIMENTO DE VEÍCULOS CONFORME TERMO DE REFERÊNCIA.";"1";"5000,00"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"130069";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MA";"12022";"1300690500002202200002";"MANUTENCAO DE VEICULOS LEVES / PESADOS";"CONTROLE DE MANUTENÇÃO PREVENTIVA E CORRETIVA, CONFORME TERMO E REFERÊNCIA.";"1";"4899,51"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"130069";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MA";"12022";"1300690500002202200003";"MANUTENCAO DE VEICULOS LEVES / PESADOS";"CONTROLE DE FORNECIMENTO E PEÇAS, CONFORME TERMO DE REFERÊNCIA.";"1";"4899,51"
"42207";"Instituto Brasileiro de Museus";"343020";"MUSEU LASAR SEGALL - SAO PAULO";"12022";"3430200500006202200003";"PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANÇA - ORGANICA -44 HORAS SEMANAIS DIURNAS";"PRESTAÇÃO DE SERVIÇO DE  VIGILÂNCIA E SEGURANÇA - ORGÂNICA -44 HORAS SEMANAIS DIURNAS";"4";"5200,00"
"42207";"Instituto Brasileiro de Museus";"343020";"MUSEU LASAR SEGALL - SAO PAULO";"12022";"3430200500006202200002";"PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -12H NOTURNAS - 2ª A DOMINGO";"PRESTAÇÃO DE SERVIÇO DE  VIGILÂNCIA E SEGURANÇA - ORGÂNICA -12H NOTURNAS - 2ª A DOMINGO";"1";"11600,00"
"42207";"Instituto Brasileiro de Museus";"343020";"MUSEU LASAR SEGALL - SAO PAULO";"12022";"3430200500006202200001";"PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -12 HORAS DIURNAS - 2ª A DOMINGO";"PRESTAÇÃO DE SERVIÇO DE  VIGILÂNCIA E SEGURANÇA - ORGÂNICA -12 HORAS DIURNAS -  2ª A DOMINGO";"2";"10000,00"
"37202";"Instituto Nacional do Seguro Social";"512074";"SUPERINTENDENCIA REGIONAL SUDESTE III";"12022";"5120740600001202200001";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS      NECESSIDADES";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - OUTRAS      NECESSIDADES";"1";"1262272,32"
"42207";"Instituto Brasileiro de Museus";"343020";"MUSEU LASAR SEGALL - SAO PAULO";"12022";"3430200500006202200004";"PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ELETRONICA12 HORAS DIURNAS - 2ª A DOMINGO";"PRESTAÇÃO DE SERVIÇO DE  VIGILÂNCIA E SEGURANÇA - ELETRÔNICA12 HORAS DIURNAS -  2ª A DOMINGO";"1";"10800,00"
"52131";"Comando da Marinha";"784311";"CAPITANIA FLUVIAL DE SANTAREM";"22017";"0";"Inválido";"Inválido";"1";"1250,00"
"52121";"Comando do Exército";"160455";"20 GRUPO DE ARTILHARIA DE CAMPANHA LEVE";"22021";"1604550500002202100001";"ALUGUEL DE IMPRESSORA / MULTIFUNCIONAL / PLOTTER / SCANNER";"MODELO: MULTIFUNCIONAL LASER MONOCROMATICA (PRETO E BRANCO)-   FUNÇÕES: IMPRES SÃO, CÓPIA E DIGITALIZAÇÃO  VELOCIDADE: 40 PAGINAS POR MINUTO  FRANQUIA: 3.000  PAGINAS POR MÊS  PAPEL: A4 COMUM   CONECTIVIDADE: USB 2.0, REDE E WIFI  OBSER VAÇÕES: FORNECIMENTO POR PARTE DO FORNECEDOR DE TODOS OS TONES E DEMAIS INSUMO S NECESSARÍOS PARA IMPRESSÃO.";"54";"3108,00"
"52121";"Comando do Exército";"160455";"20 GRUPO DE ARTILHARIA DE CAMPANHA LEVE";"22021";"1604550500002202100011";"ALUGUEL DE IMPRESSORA / MULTIFUNCIONAL / PLOTTER / SCANNER";"'MULTIFUNCIONAL MONOCROMÁTICA A4  TECNOLOGIA DE IMPRESSÃO LASER OU  LED EM PRE TO DE BRANCO   TAMANHO DO PAPEL: A4  FRANQUIA: 3.000 PAGINAS POR MÊS  FUNÇÕES DE IMPRESSÃO: CÓPIA E DIGITALIZAÇÃO  VELOCIDADE DE IMPRESSÃO DE NO MÍNIMO DE 4 0 PPM EM FORMATO A4 OU CARTA   RESOLUÇÃO MÍNIMA DE 1200 X 1200 DPI   MEMÓRIA R AM MÍNIMO 1 GB  PROCESSADOR DE NO MÍNIMO 1,2 GHZ  PAINEL SENSÍVEL AO TOQUE COL ORIDO COM TAMANHO MÍNIMO DE 07 POLEGADAS;  LINGUAGEM COMPATÍVEL COM POST SCRIP T NÍVEL 3 E EMULAÇÃO PCL 6 OU SUPERIOR   INTERFACE ETHERNET 10/100/1000   BAND EJA(S) DE ENTRADA DE PAPEL COM CAPACIDADE MÍNIMA PARA 500 FOLHAS   ALIMENTADOR  AUTOMÁTICO (ADF) DE DOCUMENTOS COM CAPACIDADE MÍNIMA PARA 75 FOLHAS  BANDEJA DE SAÍDA COM CAPACIDADE MÍNIMA PARA 250 FOLHAS  DIGITALIZAÇÃO DUPLEX EM ÚNICA PASSAGEM SEM INTERVENÇÃO DO USUÁRIO;   FUNÇÃO PARA AMPLIAÇÃO / REDUÇÃO  VARIAN DO ENTRE 25% E 400%  PERMITIR DIGITALIZAÇÃO EM CORES  FORMATOS DE SAÍDA: TIFF,  JPG E PDF.  MODOS DE DIGITALIZAÇÃO: SCAN-TO-E-MAIL; SCAN-TO-FOLDER (SMB / FTP ), SCAN-TO-MEDIA (USB)";"55";"2679,00"
"52121";"Comando do Exército";"160455";"20 GRUPO DE ARTILHARIA DE CAMPANHA LEVE";"22021";"1604550500002202100012";"OUTSOURCING DE IMPRESSAO - PAGINAS A4 - MONOCROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL";"PAGINA EXCEDENTE DO ITEM 11 - SEM FORNECIMENTO DE PAPEL";"396000";"0,04"
"52121";"Comando do Exército";"160455";"20 GRUPO DE ARTILHARIA DE CAMPANHA LEVE";"22021";"1604550500002202100002";"OUTSOURCING DE IMPRESSAO - PAGINAS A4 - MONOCROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL";"PAGINA EXCEDENTE DO ITEM 01 - SEM O FORNECIMENTO DE PAPEL";"388800";"0,07"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200063";"AR CONDICIONADO - MANUTENCAO SISTEMA CENTRAL";"MANUTENÇÃO CORRETIVA DE CONDICIONADOR DE AR SPLIT DE 60.000 BTUS TROCA DE COMP RESSOR, LIMPEZA COM R-141B E VÁCUO DE 250 UHG.";"2";"1300,00"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200033";"AR CONDICIONADO - MANUTENCAO SISTEMA CENTRAL";"MANUTENÇÃO CORRETIVA DE CONDICIONADOR DE AR SPLIT DE 24.000 BTUS, SUBSTITUIÇÃO  DE PLACA ELETRÔNICA.";"3";"150,00"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200016";"AR CONDICIONADO - MANUTENCAO SISTEMA CENTRAL";"MANUTENÇÃO CORRETIVA DE CONDICIONADOR DE AR SPLIT DE 18.000 BTUS, RECARGA DE G ÁS.";"18";"100,00"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200051";"AR CONDICIONADO - MANUTENCAO SISTEMA CENTRAL";"MANUTENÇÃO CORRETIVA DE CONDICIONADOR DE AR SPLIT DE 36.000 BTUS TROCA DE COMP RESSOR, LIMPEZA COM R-141B E VÁCUO DE 250 UHG.";"2";"1000,00"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200045";"AR CONDICIONADO - MANUTENCAO SISTEMA CENTRAL";"MANUTENÇÃO CORRETIVA DE CONDICIONADOR DE AR SPLIT DE 30.000 BTUS, SUBSTITUIÇÃO  DE PLACA ELETRÔNICA.";"9";"190,00"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200053";"AR CONDICIONADO - MANUTENCAO SISTEMA CENTRAL";"MANUTENÇÃO CORRETIVA DE CONDICIONADOR DE AR SPLIT DE 36.000 BTUS, TROCA DE CAP ACITOR DE FASE DO COMPRESSOR.";"2";"68,53"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200036";"AR CONDICIONADO - MANUTENCAO SISTEMA CENTRAL";"MANUTENÇÃO CORRETIVA DE CONDICIONADOR DE AR SPLIT DE 24.000 BTUS, SUBSTITUIÇÃO  DA TURBINA CENTRAL.";"3";"150,00"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200001";"AR CONDICIONADO - MANUTENCAO SISTEMA CENTRAL";"MANUTENÇÃO PREVENTIVA DE CONDICIONADOR DE AR SPLIT DE 12.000 BTUS: - LIMPEZA C OMPLETA E HIGIENIZAÇÃO COM PRODUTOS APROPRIADOS, COM DESMONTAGEM E MONTAGEM DA  MÁQUINA; REVISÃO DE TODOS OS COMPONENTES ELÉTRICOS E MECÂNICOS; CALIBRAÇÃO E COMPLEMENTAÇÃO DE CARGA DE GÁS, LIMPEZA DO CONDENSADOR E EVAPORADOR, LIMPEZA D O FILTRO DE AR, LIMPEZA DOS VENTILADORES (AXIAL E CENTRÍFUGO), TESTES DE ATUAÇ ÃO DOS COMPONENTES ELÉTRICOS, VERIFICAÇÃO DA VOLTAGEM E AMPERAGEM, VERIFICAÇÃO  DA INSTALAÇÃO ELÉTRICA DO APARELHO, REAPERTO DOS PARAFUSOS DE FIXAÇÃO DOS VEN TILADORES (AXIAL E CENTRÍFUGO) E TAMPAS DOS COMPARTIMENTOS, LUBRIFICAÇÃODE TO DAS AS PARTES MÓVEIS, SUBSTITUIÇÃO DA FIAÇÃO AVARIADA OU TROCA DOS TERMINAIS O XIDADOS, LIMPEZA E RETOQUE DA PINTURA DO COMPRESSOR A PARTE INTERNA DO GABINET E, VERIFICAÇÃO COM TROCA, SE NECESSÁRIO, DO AMORTECEDOR DO MOTOR DOS VENTILADO RES E COMPRESSOR.";"50";"60,00"
"26252";"Universidade Federal de Campina Grande";"158401";"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"22022";"1584010500001202200078";"AR CONDICIONADO - INSTALACAO/MONTAGEM/DESMONATAGEM/REMOÇÃO -(PAREDE / SISTEMAS)";"SERVIÇO DE DESINSTALAÇÃO DE CONDICIONADOR DE AR DE 30.000 BTUS, SPLIT/PISO TET O, INCLUINDO: DESINSTALAÇÃO DO CONJUNTO INTERNO E EXTERNO, RECOLHIMENTO DO GÁS , ALOCAÇÃO DO EQUIPAMENTO EM LOCAL INDICADO E LIMPEZA DO LOCAL APÓS O SERVIÇO.";"20";"109,00"
