"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"192015";"26000";"Ministério da Educação";"26231";"Universidade Federal de Alagoas";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"000442016";"27/09/2022";"Objetivo: O PRESENTE TERMO OBJETIVA A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO EM TELA POR MAIS 12(DOZE) MESES"
"192015";"26000";"Ministério da Educação";"26231";"Universidade Federal de Alagoas";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"000462018";"27/09/2022";"Objetivo: O PRESENTE TERMO OBJETIVA A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO EM TELA POR MAIS 12(DOZE) MESES"
"192015";"26000";"Ministério da Educação";"26231";"Universidade Federal de Alagoas";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"000482019";"27/09/2022";"Objetivo: O PRESENTE TERMO OBJETIVA A PRORROGAÇÃO DE VIGÊNCIA DO CONTRATO EM TELA POR MAIS 12(DOZE) MESES"
"192015";"26000";"Ministério da Educação";"26231";"Universidade Federal de Alagoas";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"000572017";"27/09/2022";"Objetivo: O PRESENTE TERMO OBJETIVA A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO EM TELA POR MAIS 12(DOZE) MESES"
"202022";"26000";"Ministério da Educação";"26244";"Universidade Federal do Rio Grande do Sul";"153114";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"000012022";"22/11/2022";"Objetivo: SUPRIMIR 0,13% DO VALOR INICIAL ATUALIZADO DO CONTRATO, EQUIVALENTE A R$ 225,74 (DUZENTOS E VINTE E CINCO REAIS E SETENTA E QUATRO CENTAVOS) MENSAIS, REFERENTE A ALTERAÇÃO DE CARGA HORÁRIA DE POSTOS,"
"1182022";"26000";"Ministério da Educação";"26246";"Universidade Federal de Santa Catarina";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"000012022";"26/10/2022";"Objetivo: PRORROGAÇÃO DE PRAZO DO TERMO DE CONTRATO N. 118/2022, FIRMADO EM 2 DE SETEMBRO DE 2022, ENTRE A UFSC E A FUNDAÇÃO DE ENSINO EENGENHARIA DE SANTA CATARINA - FEESC"
"192020";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153176";"UTFPR - CAMPUS CORNELIO PROCOPIO";"000012022";"05/09/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR FINALIDADE A ALTERAÇÃO DA CLÁUSULA SÉTIMA - DA VIGÊNCIA E DO PRAZO"
"262020";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153176";"UTFPR - CAMPUS CORNELIO PROCOPIO";"000012022";"05/09/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR FINALIDADE A ALTERAÇÃO DA CLÁUSULA SÉTIMA, DA VIGÊNCIA E DO PRAZO"
"172022";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153177";"UTFPR - CAMPUS PATO BRANCO";"000012022";"25/11/2022";"Objetivo: ALTERAR A CLÁUSULA SEGUNDA - DO PRAZO DE EXECUÇÃO. O PRAZO PARA EXECUÇÃO DOS SERVIÇOS É DE 90 (NOVENTA) DIAS, CONTADOS A PARTIR DA DATA DA ORDEM DE SERVIÇO."
"182022";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153178";"UTFPR - CAMPUS PONTA GROSSA";"000012022";"05/10/2022";"Objetivo: SUPRESSÃO DE POSTOS NO CÂMPUS PG"
"252022";"26000";"Ministério da Educação";"26291";"Fundação Coordenação de Aperfeiçoamento de Pe";"154003";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"000012022";"11/11/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 25/2022, CUJO OBJETO É A PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE RECEPCIONISTA E SUPERVISOR DE RECEPÇÃO, COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA, POR 12 (DOZE) MESES"
"812022";"26000";"Ministério da Educação";"26272";"Fundação Universidade do Maranhão";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"000012022";"25/11/2022";"Objetivo: REMANEJAMENTO DE RUBRICAS DO ITEM LANCHES, DE SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA PARA MATERIAL DE CONSUMO, ALTERAÇÃO DA FORMA DE PAGAMENTO DAS BOLSAS E CORREÇÃO DO VALOR DO CONTRATO."
"382022";"26000";"Ministério da Educação";"26274";"Fundação Universidade Federal de Uberlândia";"154043";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"000012022";"23/11/2022";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR MAIS 12 (DOZE) MESES, DE 22/11/2022 A 22/11/2023 E REAJUSTAR OS VALORES DO CONTRATO ORIGINAL EM 7,17%, DE ACORDO COM A VARIAÇÃO DO IPCA/IBGE ACUMULADO ENTRE OUTUBRO DE 2021 E SETEMBRO DE 2022"
"1252022";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Grosso ";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"000012022";"24/11/2022";"Objetivo: O OBJETO DO PRESENTE TERMO ADITIVO É ACRESCER AO VALOR DO CONTRATO ORA ADITADO O MONTANTE DE R$ 26.796,00 (VINTE E SEIS MIL SETECENTOS E NOVENTA E SEIS REAIS), CORRESPONDENDO À 23,22% DO VALOR ORIGINAL ATUALIZADO DO CONTRATO. EM RAZÃO DO ACRÉSCIMO, O VALOR DO CONTRATO PASSA DE R$ 115.390,00 (CENTO E QUINZE MIL TREZENTOS E NOVENTA REAIS) PARA R$ 142.186,00 (CENTO E QUARENTA E DOIS MIL CENTO E OITENTA E SEIS REAIS)."
"1262022";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Grosso ";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"000012022";"18/11/2022";"Objetivo: O OBJETO DO PRESENTE TERMO ADITIVO É ACRESCER AO VALOR DO CONTRATO ORA ADITADO O MONTANTE DE R$ 26.796,00 (VINTE E SEIS MIL SETECENTOS E NOVENTA E SEIS REAIS), CORRESPONDENDO À 24,11% DO VALOR ORIGINAL ATUALIZADO DO CONTRATO"
"1402022";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Grosso ";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"000012022";"01/11/2022";"Objetivo: O OBJETO DO  TERMO ADITIVO É ACRESCER AO VALOR DO CONTRATO ORA ADITADO O MONTANTE DE R$ 67.800,00 (SESSENTA E SETE MIL E OITOCENTOS REAIS), CORRESPONDENDO A 5,48% DO VALOR ORIGINAL ATUALIZADO DO CONTRATO. EM RAZÃO DO ACRÉSCIMO, O VALOR DO CONTRATO PASSA DE R$ 1.236.500,00 (UM MILHÃO, DUZENTOS E TRINTA E SEIS MIL E QUINHENTOS REAIS), PARA R$ 1.304.300,00 (UM MILHÃO, TREZENTOS E QUATRO MIL E TREZENTOS REAIS)"
"652017";"26000";"Ministério da Educação";"26285";"Fundação Universidade Federal de São João Del";"154069";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"000052017";"19/09/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR EXCEPCIONALMENTE POR MAIS 02 (DOIS) MESES, O PRAZO CONTRATUAL A PARTIR DE 12/09/2022 ATÉ 12/11/2022, MANTENDO O ATENDIMENTO APENAS AOS DISCENTES QUE SE ENCONTRAM EM TRATAMENTO."
"42022";"26000";"Ministério da Educação";"26404";"Instituto Federal Baiano";"154580";"INSTITUTO FEDERAL BAIANO - CAMPUS ITAPETINGA";"000072022";"07/11/2022";"Objetivo: O PRESENTE ADITIVO OBJETIVA A ALTERAÇÃO DOS DADOS DA CONTRATADA, CONSTANTES NO INSTRUMENTO DECONTRATO 04/2022."
"2062022";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"154809";"IFSULDEMINAS - CAMPUS POCOS DE CALDAS";"000012022";"21/10/2022";"Objetivo: SUPRESSÃO DE 1 (UM) POSTO DE PESSOAL DA ADMINISTRAÇÃO, A PARTIR DE 24/10/2022."
"152022";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"000502022";"30/09/2022";"Objetivo: SUPRESSÃO DE 1 (UM) POSTO DE VIGILANTE 12X36 DIURNO E 1 (UM) POSTO DE VIGILANTE 12X36 NOTURNO A PARTIR DE 30/09/2022"
"82017";"26000";"Ministério da Educação";"26411";"Instituto Federal do Sudeste de Minas Gerais";"158123";"INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"000012018";"24/09/2019";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO ORIGINAL POR MAIS 12 (DOZE) MESES, CONFORME FACULTA A LEGISLAÇÃO VIGENTE. A VIGÊNCIA TERÁ INÍCIO EM 25/09/2018 E TÉRMINO EM 24/09/2019. REAJUSTE DO VALOR CONTRATUAL, DE ACORDO COM A CLÁUSULA SEXTA DO TERMO DE CONCESSÃO 008/2017. O VALOR SERÁ REAJUSTADO PELA VARIAÇÃO DO IPCA/IBGE OCORRIDO NO PERÍODO ANUALIZADO DO MÊS DE AGOSTO DE 2018, QUE FOI DE 4,19%."
"82017";"26000";"Ministério da Educação";"26411";"Instituto Federal do Sudeste de Minas Gerais";"158123";"INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"000022019";"24/09/2020";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO ORIGINAL POR MAIS 12 (DOZE) MESES, CONFORME FACULTA A LEGISLAÇÃO VIGENTE. A VIGÊNCIA TERÁ INÍCIO EM 25/09/2019 E TÉRMINO EM 24/09/2020. REAJUSTE DO VALOR CONTRATUAL, DE ACORDO COM A CLÁUSULA SEXTA DO TERMO DE CONCESSÃO 008/2017. O VALOR SERÁ REAJUSTADO PELA VARIAÇÃO DO IPCA/IBGE OCORRIDO NO PERÍODO ANUALIZADO DO MÊS DE AGOSTO DE 2019, QUE FOI DE 3,43%."
"82017";"26000";"Ministério da Educação";"26411";"Instituto Federal do Sudeste de Minas Gerais";"158123";"INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"000032020";"24/09/2021";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO ORIGINAL POR MAIS 12 (DOZE) MESES CONFORME FACULTA A LEGISLAÇÃO VIGENTE. A VIGÊNCIA TERÁ INÍCIO EM 25/09/2020 E TÉRMINO EM 24/09/2021. REAJUSTE DO VALOR CONTRATUAL, DE ACORDO COM A CLÁUSULA SEXTA DO TERMO DE CONCESSÃO 008/2017. O VALOR SERÁ REAJUSTADO PELA VARIAÇÃO DO IPCA/IBGE OCORRIDO NO PERÍODO ATUALIZADO DO MÊS DE AGOSTO DE 2020, QUE FOI DE 2,44%."
"82017";"26000";"Ministério da Educação";"26411";"Instituto Federal do Sudeste de Minas Gerais";"158123";"INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"000042021";"28/09/2021";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO ORIGINAL POR MAIS 12 (DOZE) MESES, CONFORME FACULTA A LEGISLAÇÃO VIGENTE. A VIGÊNCIA TERÁ INÍCIO EM 25/09/2021 E TÉRMINO EM 24/09/2022. REAJUSTE DO VALOR CONTRATUAL, DE ACORDO COM A CLÁUSULA SEXTA DO TERMO DE CONCESSÃO 008/2017. O VALOR SERÁ REAJUSTADO PELA VARIAÇÃO DO IPCA/IBGE OCORRIDO NO PERÍODO ANUALIZADO DO MÊS DE AGOSTO DE 2021, QUE FOI DE 9,68%."
"82017";"26000";"Ministério da Educação";"26411";"Instituto Federal do Sudeste de Minas Gerais";"158123";"INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"000052022";"27/09/2022";"Objetivo: PRORROGAÇÃO, POR MAIS 12 MESES, DO PRAZO DE VIGÊNCIA DO CONTRATO ADMINISTRATIVO DE SERVIÇOS CONTINUADOS NO. 08/2017, CONFORME PREVISTO NA CLÁUSULA SEGUNDA - DA VIGÊNCIA E NOS TERMOS DO ART. II, DO ART. 57 DA LEI 8.666/93, COM INÍCIO NA DATA DE 25/09/2022 E TÉRMINO EM 25/09/2023."
"1432021";"26000";"Ministério da Educação";"26422";"Instituto Federal Catarinense";"158125";"INSTITUTO FEDERAL CATARINENSE - REITORIA";"000012022";"17/08/2022";"Objetivo: PRIMEIRO TERMO ADITIVO DE PRORROGAÇÃO DE PRAZO AO CONTRATO 143/2021. NOVA VIGÊNCIA: 09/09/2022 A 08/09/2023."
"1642022";"26000";"Ministério da Educação";"26422";"Instituto Federal Catarinense";"158125";"INSTITUTO FEDERAL CATARINENSE - REITORIA";"000012022";"03/11/2022";"Objetivo: SUPRESSÃO DE UM POSTO DE TRABALHO, A PARTIR DE 01/12/2022, COM FUNDAMENTO NO PARÁGRAFO PRIMEIRO OU INCISO II, E PARÁGRAFO SEGUNDO DO ARTIGO 65 DA LEI Nº 8.666/1993, REFERENTE À CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE COZINHEIRO, PARA O INSTITUTO FEDERAL CATARINENSE - CAMPUS RIO DO SUL, COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA"
"1662022";"26000";"Ministério da Educação";"26422";"Instituto Federal Catarinense";"158125";"INSTITUTO FEDERAL CATARINENSE - REITORIA";"000012022";"12/09/2022";"Objetivo: SUPRESSÃO DE UM POSTO DE TRABALHO, A PARTIR DE 06/09/2022, COM FUNDAMENTO NO PARÁGRAFO PRIMEIRO, INCISO II E PARÁGRAFO SEGUNDO DO ARTIGO 65 DA LEI Nº 8.666/1993, DA CONTRATAÇÃO DE SERVIÇOS TERCEIRIZADOS DE TRATORISTA."
"1662022";"26000";"Ministério da Educação";"26422";"Instituto Federal Catarinense";"158125";"INSTITUTO FEDERAL CATARINENSE - REITORIA";"001662022";"09/09/2022";"Objetivo: SUPRESSÃO DE UM POSTO DE TRABALHO, A PARTIR DE 06/09/2022, COM FUNDAMENTO NO PARÁGRAFO PRIMEIRO, INCISO II E PARÁGRAFO SEGUNDO DO ARTIGO 65 DA LEI Nº 8.666/1993, DA CONTRATAÇÃO DE SERVIÇOS TERCEIRIZADOS DE TRATORISTA"
"342022";"26000";"Ministério da Educação";"26415";"Instituto Federal do Mato Grosso do Sul";"158132";"INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL";"000012022";"26/10/2022";"Objetivo: RETIFICAÇÃO DA 'UNIDADE' DO ITEM 20 - PORTEIRO DO CAMPUS CORUMBÁ PASSANDO DE POSTO 44H PARA POSTO 12X36."
"32022";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"158220";"HOSPITAL ESCOLA SAO FRANCISCO DE ASSIS";"000012022";"06/10/2022";"Objetivo: TERMO ADITIVO 01/2022 AO CONTRATO 03/2022. ACRESCER, CONFORME PREVISTO NO ARTIGO 65, INCISO I, ALÍNEA 'B' E §1O DA LEI NO8.666/93, MAIS 01 (UM) POSTO DE AUXILIAR DE PROCESSAMENTO DE DADOS/CODIFICADOR DE DADOS. CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS CONTINUADOS , COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA PARA ATENDER A DEMANDA DO HESFA PARA O PERÍODO DE 12 MESES. CONTRATO Nº 03/2022. AUTORIZAÇÃO DO ORDENADOR DE DESPESAS NO PROCESSO 23079.235896/2022-51."
"132022";"26000";"Ministério da Educação";"26410";"Instituto Federal do Norte de Minas Gerais";"158378";"INST.FED.DO NORTE DE MG/CAMPUS JANUARIA";"000012022";"01/12/2022";"Objetivo: ACRESCENTAR 3,5% (três inteiros e cinco décimos por cento) do valor inicial atualizado do contrato, a partir da data de assinatura deste instrumento, equivalente a R$ 2.000,00 (dois mil reais), nos moldes do art. 65, inciso I, alínea 'b', § 1º, da Lei n.º 8.666/1993"
"82022";"26000";"Ministério da Educação";"26427";"Instituto Federal da Bahia";"158411";"INST. FED. DA BAHIA/CAMPUS SALVADOR";"000012022";"13/10/2022";"Objetivo: ACRÉSCIMO DO CONTRATO NO VALOR DE R$ 49.312,00 (QUARENTA E NOVE MIL, TREZENTOS E DOZE REAIS), EQUIVALENTE A 9,34% EM RELAÇÃO AO VALOR ANTERIOR DO CONTRATO, REFERENTE AO ACRÉSCIMO DE 2.680 (DUAS MIL, SEICENTOS E OITENTA) UNIDADES DO QUANTITATIVO DE REFEIÇÕES MENSAIS PRODUZIDAS."
"32022";"26000";"Ministério da Educação";"26429";"Instituto Federal de Educação, Ciência e Tecn";"158432";"INST.FED.DE GOIAS/CAMPUS INHUMAS";"000012022";"27/10/2022";"Objetivo: ACRÉSCIMO DE SERVIÇOS REFERENTE AO CONTRATO Nº 03/2022"
"122022";"26000";"Ministério da Educação";"26404";"Instituto Federal Baiano";"158443";"INST.FED.BAIANO/CAMPUS CATU";"000012022";"11/10/2022";"Objetivo: ALTERAÇÃO QUALITATIVA DO CONTRATO 12/2022, RELATIVO AOS SERVIÇOS CONTINUADOS DE ALIMENTAÇÃO COLETIVA PARA O FORNECIMENTO DE REFEIÇÕES PRONTAS E TRANSPORTADAS, PARA O IF BAIANO - CAMPUS CATU, CARACTERIZADA PELA MUDANÇA NA FORMA DE EXECUÇÃO DE SEU OBJETO"
"212022";"26000";"Ministério da Educação";"26417";"Instituto Federal da Paraíba";"158474";"IFPB - CAMPUS CABEDELO";"000012022";"14/10/2022";"Objetivo: SUB-ROGAÇÃO DO CONTRATO 21/2022 (PRESTAÇÃO DE SERVIÇOS DE GESTÃO DE FROTAS PARA O IFPB/CAMPUS CABEDELO)"
"62022";"26000";"Ministério da Educação";"26414";"Instituto Federal do Mato Grosso";"158494";"INST.FED.MATO GROSSO/CAMPUS BELA VISTA";"000012022";"09/09/2022";"Objetivo: PRORROGAÇÃO DO PRAZO POR MAIS 3(TRES MESES) E SUPRESSÃO DE DOIS POSTOS DO CONTRATO."
"312022";"26000";"Ministério da Educação";"26420";"Instituto Federal Farroupilha";"158503";"INSTITUTO FEDERAL FARROUPILH CAMPUS SAO BORJA";"000012022";"16/09/2022";"Objetivo: SERVIÇO DE MANUTENÇÃO E INSTALAÇÃO DE DIVISÓRIAS EM PVC PARA O CAMPUS AVANÇADO URUGUAIANA - RETIFICAÇÃO DO PRAZO DE VIGÊNCIA"
"125662022";"26000";"Ministério da Educação";"26439";"Instituto Federal de São Paulo";"158566";"IFSP - CAMPUS SUZANO";"000012022";"17/11/2022";"Objetivo: FICA ADITADO O VALOR DO CONTRATO DE R$ 22.680,00 (VINTE E DOIS MIL, SEISCENTOS E OITENTA REAIS) PARA R$ 28.350,00 (VINTE E OITO MIL, TREZENTOS E CINQUENTA REAIS) EM DECORRÊNCIA DO AUMENTO DE 2025 UNIDADES DE BISCOITO CASEIR PRONTO PARA CONSUMO NO REFERIDO CONTRATO."
"282022";"26000";"Ministério da Educação";"26419";"Instituto Federal do Rio Grande do Sul";"158674";"INST.FED.DO RS/CAMPUS FARROUPILHA";"000012022";"09/09/2022";"Objetivo: RENOVAÇÃO DO CONTRATO POR MAIS 60 DIAS"
"282022";"26000";"Ministério da Educação";"26419";"Instituto Federal do Rio Grande do Sul";"158674";"INST.FED.DO RS/CAMPUS FARROUPILHA";"000022022";"09/09/2022";"Objetivo: PRORROGAÇÃO, POR MAIS 87 DIAS, DO PRAZO DE VIGÊNCIA DO CONTRATO NO. 28/2022, CONFORME PREVISTO NO ARTIGO 57, PARÁGRAFO 1O, INCISO III DA LEI 8.666/93,ACRÉSCIMO DE VALOR CONTRATUAL DE 16,18%, CONFORME PREVISTO NO ARTIGO 65, §1O, DA LEI NO 8.666/93."
"332021";"26000";"Ministério da Educação";"26419";"Instituto Federal do Rio Grande do Sul";"158674";"INST.FED.DO RS/CAMPUS FARROUPILHA";"000012022";"13/09/2022";"Objetivo: PRORROGAÇÃO, POR MAIS 12 MESES, DO PRAZO DE VIGÊNCIA E REAJUSTE DO VALOR CONTRATUAL DE INSUMOS, CALCULADOS DE ACORDO COM O ÍNDICE IPCA/IBGECOM A VARIAÇÃO ACUMULADA EM 12 MESES DO IPCA (MÊS JUNHO/22), CONFORME ITEM 20 DO TERMODE REFERÊNCIA."
"12021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"000012022";"29/06/2022";"Objetivo: PRESTAÇÃO DE SERVIÇOS DE SAÚDE"
"2092020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"000012021";"01/07/2021";"Objetivo: PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICA, HOSPITALAR, DE REABILITAÇÃO, ODONTOLÓGICA, EXAMES DE LABORATÓRIO E COMPLEMENTARES"
"2092020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"000012021";"02/07/2021";"Objetivo: PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICA, HOSPITALAR, DE REABILITAÇÃO, ODONTOLÓGICA, EXAMES DE LABORATÓRIO E COMPLEMENTARES"
"2092020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"000022022";"29/06/2022";"Objetivo: PRESTAÇÃO DE SERVIÇOS DE SAÚDE"
"2122020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"000012021";"28/06/2021";"Objetivo: PRESTAÇÃO DE SERVIÇOS MÉDICO HOSPITALAR"
"2122020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"000022022";"29/06/2022";"Objetivo: PRESTAÇÃO DE SERVIÇOS DE SAÚDE"
"2142020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"000012021";"01/07/2021";"Objetivo: PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICA, HOSPITALAR, DE REABILITAÇÃO, ODONTOLÓGICA, EXAMES DE LABORATÓRIO E COMPLEMENTARES"
