"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"22022";"25000";"Ministério da Economia";"61201";"Instituto de Pesquisa Econômica Aplicada";"113601";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"000012022";"23/11/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É A PRORROGAÇÃO DO PRAZO DA VIGÊNCIA CONTRATUAL, A PARTIR DE 31/01/2023 A 31/01/2024, BEM COMO A REDUÇÃO DOS VALORES DOS CUSTOS FIXOS OU VARIÁVEIS NÃO RENOVÁVEIS, JÁ AMORTIZADOS/PAGOS NO PRIMEIRO ANO DA CONTRATAÇÃO, CONFORME PREVISTO NO ITEM 9 DO ANEXO IX DA IN Nº. 05/2017, BEM COMO PREVISTO NO ACÓRDÃO Nº. 1186/2017, SERÁ REDUZIDO O PERCENTUAL DE 1,746% (UM VÍRGULA SETECENTOS E QUARENTA E SEIS POR CENTO)€DO MÓDULO 3, ALÍNEA 'D', REFERENTE AO€AVISO PRÉVIO TRABALHADO DA P"
"32022";"25000";"Ministério da Economia";"61201";"Instituto de Pesquisa Econômica Aplicada";"113601";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"000012022";"21/11/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É A PRORROGAÇÃO DO PRAZO DA VIGÊNCIA A PARTIR DE 27/01/2023 A 27/01/2024, COM PREVISÃO DE REAJUSE."
"12022";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114616";"UNIDADE ESTADUAL DO IBGE EM SERGIPE";"000062022";"22/07/2022";"Objetivo: NOS TERMOS DA CLÁUSULA SEGUNDA DO CONTRATO, PRORROGA-SE O PRAZO DE VIGÊNCIA DESTE PARA O PERÍODO DE 14/07/2022 A 14/07/2023."
"12022";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114624";"UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA";"000012022";"30/05/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO O ACRÉSCIMO DE CLÁUSULA CONTRATUAL AO REFERIDO CONTRATO PARA ADEQUAÇÃO À INICIATIVA ANTECIPAGOV, RETRATADA NA INSTRUÇÃO NORMATIVA SEGES/ME Nº 53, DE 8 DE JULHO DE 2020."
"32022";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114624";"UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA";"000012022";"30/05/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO O ACRÉSCIMO DE CLÁUSULA CONTRATUAL AO REFERIDO CONTRATO PARA ADEQUAÇÃO À INICIATIVA ANTECIPAGOV, RETRATADA NA INSTRUÇÃO NORMATIVA SEGES/ME N.º 53, DE 8 DE JULHO DE 2020."
"1112020";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012020";"17/02/2022";"Objetivo: ALTERAR O PRAZO DE ENTREGA E PRORROGAR A VIGÊNCIA DO CONTRATO ORIGINAL."
"12022";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012022";"01/08/2022";"Objetivo: ALTERAR O SUBITEMX7 DO TERMO DE REFERÊNCIA,  REGISTRAR A ALTERAÇÃO DO CRONOGRAMA FÍSICO FINANCEIRO, ACRESCENTAR SERVIÇO, PRORROGAR A VIGÊNCIA, INCLUIR O SUBITEM X.2.5 NO TERMO DE REFERÊNCIA E DISCRIMINAR OS DADOS DA NOTA DE EMPENHO DO EXERCÍCIO FINANCIRO DE 2022"
"332012";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012013";"30/09/2013";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E REAJUSTAR O VALOR DO CONTRATO ORIGINAL"
"332012";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000022014";"05/08/2014";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E REAJUSTAR O VALOR DO CONTRATO ORIGINAL"
"332012";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000032015";"08/10/2015";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E REAJUSTAR O VALOR DO CONTRATO ORIGINAL."
"332012";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000042016";"22/09/2016";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL"
"42022";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012022";"20/10/2022";"Objetivo: ACRESCER SERVIÇOS DE NATUREZA EVENTUAL AO CONTRATO ORIGINAL E DISCRIMINAR OS DADOS DA NOTA DE EMPENHO DO EXERCÍCIO FINANCEIRO DE 2022."
"422017";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012017";"15/02/2022";"Objetivo: ACRESCENTAR HORAS DE SERVIÇOS  AO CONTRATO ORIGINAL."
"482017";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012018";"16/02/2022";"Objetivo: ACRESCENTAR SERVIÇOS AO CONTRATO ORIGINAL."
"782017";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012018";"17/02/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E ALTERAR CLÁUSULA DO CONTRATO ORIGINAL."
"802017";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012018";"17/02/2022";"Objetivo: ACRESCENTAR EQUIPAMENTOS AO CONTRATO ORIGINAL."
"872017";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012017";"15/02/2022";"Objetivo: ACRESCENTAR EQUIPAMENTOS AO CONTRATO ORIINAL."
"872017";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000022018";"15/02/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E ALTERAR AS CLÁUSULAS DO CONTRATO ORIGINAL."
"42017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000012018";"02/02/2022";"Objetivo: PRORROGAR POR 12 MESES O PRAZO DE VIGÊNCIA DO CONTRATO"
"42017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000022019";"02/02/2022";"Objetivo: PRORROGAR POR 12 MESES O PRAZO DE VIGÊNCIA DO CONTRATO"
"42017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000032020";"02/02/2022";"Objetivo: PRORROGAR POR 12 MESES O PRAZO DE VIGÊNCIA DO CONTRATO"
"42017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000042021";"02/02/2022";"Objetivo: PRORROGAR POR 12 MESES O PRAZO DE VIGÊNCIA DO CONTRATO"
"62017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000012018";"02/02/2022";"Objetivo: PRORROGAR POR 12 MESES O PRAZO DE VIGÊNCIA DO CONTRATO"
"62017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000022019";"02/02/2022";"Objetivo: PRORROGAR POR 12 MESES O PRAZO DE VIGÊNCIA DO CONTRATO"
"62017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000032020";"02/02/2022";"Objetivo: PRORROGAR POR 12 MESES O PRAZO DE VIGÊNCIA DO CONTRATO"
"62017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000042021";"02/02/2022";"Objetivo: PRORROGAR POR 12 MESES O PRAZO DE VIGÊNCIA DO CONTRATO"
"12022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120014";"BASE AEREA DE FORTALEZA";"000012022";"12/08/2022";"Objetivo: ACRESCENTAR O VALOR INICIALMENTE ACORDADO NO CONTRATO DE DESPESA Nº 001/BAFZ/2022, COM FUNDAMENTO ART. 65, § 1º, DA LEI Nº 8.666/93, CUJO OBJETO CONSISTE NA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL - SMP (MÓVEL-MÓVEL, MÓVEL-FIXO E DADOS), NAS MODALIDADES LOCAL E LONGA DISTÂNCIA NACIONAL (LDN), ENGLOBANDO 11 (ONZE) APARELHOS CELULARES (NOVOS E COM TECNOLOGIA COMPATÍVEL), EM REGIME DE COMODATO."
"492021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012022";"16/08/2022";"Objetivo: PRORROGAR O PRAZO DE VIGENCIA DO CONTRATO N° 049/GAP-SJ-IAE/2021 POR 63 (SESSENTA E TRÊS) DIAS, CONTEMPLANDO-SE, NESTA OCASIÃO, OPERÍODO DE 12/01/2022 A 11/11/2022."
"512021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012022";"07/07/2022";"Objetivo: O PRESENTE TERMO ADITIVO REFERENTE À CONTRATAÇÃO DE SERVIÇOS DE REVITALIZAÇÃO ELÉTRICA, TEM POR OBJETO:SUPRIMIR 10,04% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 41.030,08 (QUARENTA E UM MIL, TRINTA REAIS E OITO CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', §§ 1º E 2º,DA LEI N.º 8.666/1993 DEVIDO AOS AJUSTES DE ESCOPO ;ACRESCENTAR 9,77% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMEN"
"12020";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120025";"ESCOLA PREPARATORIA DE CADETES DO AR";"000012021";"14/02/2022";"Objetivo: PRORROGAR-SE O PRAZO DE VIGÊNCIA DO CONTRATO DE RECEITA Nº 001/EPCAR/2020 POR 12 MESES, E REAJUSTAR OS VALORES ATUALMENTE PRATICADOS PELA CONTRATADA, ATRAVÉS DO ÍNDICE IGP-M, COM PERCENTUAL DE 31,646380% COM FULCRO NA CLÁUSULA SÉTIMA DO CONTRATO ORIGINAL."
"12020";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120025";"ESCOLA PREPARATORIA DE CADETES DO AR";"000012022";"03/03/2022";"Objetivo: PRORROGA-SE O PRAZO DE VIGÊNCIA DO CONTRATO DE RECEITA Nº 001/EPCAR/2020 POR 12 MESES, DE 13/JANEIRO/2022 A 13/JANEIRO/2023, CUJO OBJETO E A CESSÃO DE USO, A TÍTULO ONEROSO, DE PARTE DA BENFEITORIA UTILIZADA COMO COMPANHIA DE POLÍCIA DE AERONÁUTICA, CADASTRADA NA SUBDIRETORIA DE PATRIMÔNIO DA AERONÁUTICA SOB O CÓDIGO MG.003-67550-E-037, SENDO OBJETO A ÁREA DE 30,80 M2 PARA INSTALAÇÃO E MANUTENÇÃO DE UMA CANTINA CUJO ATENDIMENTO SERÁ DESTINADO AOS MILITARES E SERVIDORES CIVIS, ATIVOS E INATIVOS, E SEUS"
"22021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120025";"ESCOLA PREPARATORIA DE CADETES DO AR";"000012021";"07/02/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO DE CREDENCIAMENTO Nº 02/ES-BQ/2021 POR 12 MESES, NO INTERESSE DA ADMINISTRAÇÃO, COM FUNDAMENTO NA CLÁUSULA OITAVA DO CONTRATO SUPRACITADO."
"32021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120025";"ESCOLA PREPARATORIA DE CADETES DO AR";"000012021";"04/02/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO DE CREDENCIAMENTO Nº 03/ES-BQ/2021 POR 12 MESES, NO INTERESSE DA ADMINISTRAÇÃO, COM FUNDAMENTO NA CLÁUSULA OITAVA DO CONTRATO SUPRACITADO."
"42021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120025";"ESCOLA PREPARATORIA DE CADETES DO AR";"000012021";"04/02/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO DE CREDENCIAMENTO Nº 04/ES-BQ/2021 POR 12 MESES, NO INTERESSE DA ADMINISTRAÇÃO, COM FUNDAMENTO NA CLÁUSULA OITAVA DO CONTRATO SUPRACITADO."
"52020";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"000012021";"31/01/2022";"Objetivo: RETIFICAÇÃO DA OM SIGNATÁRIA DO CONTRATO EM VIRTUDE DE SUBROGAÇÃO DO PROCESSO E PRORROGAÇÃO POR MAIS 12 MESES O PRAZO DE VIGÊNCIA CONTRATUAL, CUJO OBJETO É A CESSÃO GRATUITA DE BEM IMÓVEL DA UNIÃO À SAEEAR - ASSOCIAÇÃO DOS ALUNOS DA EEAR."
"52020";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"000022022";"21/09/2022";"Objetivo: PRORROGAÇÃO PELO PRAZO DE 12 (DOZE) MESES DO PRAZO DA VIGÊNCIA DO CONTRATO, CUJO OBJETO É A CESSÃO DE USO GRATUITA DE BEM IMÓVEL DA UNIÃO PELA ASSOCIAÇÃO DOS ALUNOS DA EEAR - SAEEAR"
"162021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000012022";"16/08/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇO DE RECUPERAÇÃO DASINSTALAÇÕES DA ESTAÇÃO DE APOIO AO CONTROLE DO ESPAÇO AÉREO DE COXIM (EACEA COXIM) DOSEGUNDO CENTRO INTEGRADO DE DEFESA AÉREA E CONTROLE DE TRÁFEGO AÉREO (CINDACTA II), QUESERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL"
"132022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"20/12/2022";"Objetivo: SUPRESSÃO DE 4,34% DO VALOR INICIAL DO CONTRATO"
"42022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"30/11/2022";"Objetivo: PRORROGAR O PRAZO DE EXECUÇÃO PELO PERÍODO DE 25/07/2022A 24/08/2022 POR MAIS 30 (TRINTA) DIAS."
"352020";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120623";"BASE AEREA DOS AFONSOS";"000012021";"24/02/2022";"Objetivo: CESSÃO DE USO, A TITULO ONEROSO, DE ÁREA DE IMÓVEL MEDINDO 62,40M², LOCALIZADO NA ÁREA INTERNA DO MUSEU AEROESPACIAL - MUSAL"
"42021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120623";"BASE AEREA DOS AFONSOS";"000012022";"03/05/2022";"Objetivo: TERMO ADITIVO AO CONTRATO DE RECEITA NO 004/BAAF-UNIFA/2021, QUE TEM POR OBJETO A CESSÃO DE USO, A TITULO ONEROSO, DE ÁREA DE IMÓVEL MEDINDO 107,16M², LOCALIZADO NA ÁREA INTERNADA DA UNIVERSIDADE DA FORÇA AÉREA - UNIFA"
"52021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120623";"BASE AEREA DOS AFONSOS";"000012022";"19/04/2022";"Objetivo: CESSÃO   DE   USO,   A TITULO ONEROSO, DE ÁREA DE IMÓVEL MEDINDO  125,40 M², LOCALIZADO NA ÁREA INTERNA DA  UNIVERSIDADE  DA FORÇA AÉREA - UNIFA - BANCO DO BRASIL S.A.;"
"222021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120629";"GRUPAMENTO DE APOIO DE CANOAS";"000012022";"06/09/2022";"Objetivo: 2.1 O PRESENTE ADITIVO TEM POR FINALIDADE:2.1.1 PRORROGAR DOS PRAZOS DE EXECUÇÃO E DE VIGÊNCIA, POR MAIS 60 (SESSENTA) DIAS, PASSANDO O PRAZO DE EXECUÇÃO DE 14/03/2022 A 11/06/2022 PARA 14/03/2022 A 10/08/2022 E O PRAZO DE VIGÊNCIA DE 14/03/2022 A 09/10/2022 PARA 14/03/2022 A 08/12/2022, CONFORME PREVISTO NA CLÁUSULA SEGUNDA DO CONTRATO ORIGINAL, MOTIVADA E APROVADA PELO PARECER TÉCNICO Nº 001/2022 DA FISCALIZAÇÃO E COM PREVISÃO LEGAL NO INCISO I DO §1º E §2º DO ARTIGO 57 DA LEI 8666/93;2.1.2 EFETU"
"262021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120629";"GRUPAMENTO DE APOIO DE CANOAS";"000012022";"13/07/2022";"Objetivo: REFERENTE AO CONTRATO 026/2021, CUJO OBJETO É A EXECUÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO DOS PRÓPRIOS NACIONAIS RESIDENCIAIS (PNR) SOB A JURISDIÇÃO DA PREFEITURA DE AERONÁUTICA DE CANOAS (PACO), O PRESENTE TERMO ADITIVO TEM POR FINALIDADE A PRORROGAÇÃO DOS PRAZOS DE EXECUÇÃO E VIGÊNCIA, POR MAIS 45 (QUARENTA E CINCO) DIAS, PASSANDO O PRAZO DE EXECUÇÃO DE 17/01/2022 A 17/03/2022 PARA 17/01/2022 A 01/05/2022 E O PRAZO DE VIGÊNCIA DE 27/12/2021 A 24/06/2022 PARA 27/12/2021 A 08/08/2022."
"272021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120629";"GRUPAMENTO DE APOIO DE CANOAS";"000012022";"13/07/2022";"Objetivo: ACRÉSCIMO DE R$ 15.508,10 (QUINZE MIL, QUINHENTOS E OITO REAIS E DEZ CENTAVOS) QUE EQUIVALE A 19,41% DO VALOR TOTAL DO CONTRATO, NÃO ULTRAPASSANDO O LIMITE MÁXIMO DE 25%, E A SUPRESSÃO DE R$2.535,97 (DOIS MIL, QUINHENTOS E TRINTA E CINCO REAIS E NOVENTA E SETE CENTAVOS) QUE EQUIVALE A 3,17% DO VALOR TOTAL DO CONTRATO. PRORROGAÇÃO DOS PRAZOS DE EXECUÇÃO E VIGÊNCIA, POR MAIS 90 (NOVENTA) DIAS, PASSANDO O PRAZO DE EXECUÇÃO DE 17/01/2022 A 02/03/2022 PARA 17/01/2022 A 31/05/2022 E O PRAZO DE VIGÊNCIA DE 27"
"112022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000012022";"14/06/2022";"Objetivo: O 1º TERMO ADITIVO DO CONTRATO 11/GAP-MN/2022, TEM POR FINALIDADE O ACRÉSCIMO DE 49,63 M2 DE ÁREA, PERFAZENDO UM ACRÉSCIMO DE 1,34%, A CONTAR DA DATA DA ASSINATURA DESTE TERMO ADITIVO, CUJO O OBJETO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE CONSERVAÇÃO E LIMPEZA, NO GRUPAMENTO DE APOIO DE MANAUS, COM O FORNECIMENTO DE TODOS OS MATERIAIS DE CONSUMO E EQUIPAMENTOS NECESSÁRIOS."
"262021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120631";"BASE AEREA DE NATAL";"000012022";"23/11/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO POR MAIS 12 (DOZE) MESES"
"22019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120632";"BASE AEREA DE RECIFE";"000012022";"06/10/2022";"Objetivo: O OBJETO DO CONTRATO É A CESSÃO DE USO A TERCEIROS, A TÍTULO PRECÁRIO E ONEROSO, DE PARTE DA ÁREA DA UNIÃO FEDERAL, SOB A RESPONSABILIDADE DO COMANDO DA AERONÁUTICA, DE PARTE DO TOMBO PE-002.000,  ÁREA A-8, TOTAL: 3.942,86M2, TOMBO PE-002.000, A-9, ÁREA TOTAL: 3.266,156M2 E A-13 PE ÁREA TOTAL: 4.745,67M2, SITUADAS NA AV. PRESIDENTE DUTRA RECIFE-PE, PARA O EXERCÍCIO DE ATIVIDADE ECONÔMICA CIRCUNSCRITA NO OBJETO INDICADO NO ESTATUTO SOCIAL/PROPOSTA DA CESSIONÁRIA QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABEL"
