"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"222022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000022022";"30/08/2022";"Objetivo: PRORROGAÇÃO DOS PRAZOS DE EXECUÇÃO E VIGÊNCIA  DO CONTRATO N° 022/CAE-PAMAGL/2022 POR MAIS 60 (SESSENTA) DIAS MANTIDAS AS DEMAIS CLÁUSULAS DO CONTRATO, NOS TERMOS DO ART. 58, INCISO I, DA LEI Nº 8.666/1993"
"100022021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000012021";"01/07/2022";"Objetivo: O OBJETO DESTE CONTRATO É INCLUSÃO DA CLÁUSULA REFERENTE AO SEGURO CONTRA-INCÊNDIO,CONFORME PREVISÃO CONTIDA NO ART. 16, INCISO I, DA PORTARIA Nº 1309/GC4, DE 14/12/2004 E NO ITEM3.2.25, LETRA 'F', DO MANUAL DE CONTRATAÇÕES PÚBLICAS DO COMAER."
"17002017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120629";"GRUPAMENTO DE APOIO DE CANOAS";"000012022";"15/04/2022";"Objetivo: PRORROGAÇÃO EXCEPCIONAL POR MAIS 12 (DOZE) MESES DO CONTRATO DE PRESTAÇÃO DE SERVIÇO DE FORNECIMENTO DE ENERGIA ELÉTRICA AO GRUPAMENTO DE APOIO DE CANOAS (GAP-CO), NA CONDIÇÃO DE ÓRGÃO CONTRANTE; E AS SUAS UNIDADES APOIADAS, A SABER: O HOSPITAL DE AERONÁUTICA DE CANOAS (HACO), O QUINTO SERVIÇO REGIONAL DE PREVENÇÃO DE ACIDENTES AERONÁUTICOS (SERIPA-5) E A PREFEITURA DE AERONÁUTICA DE CANOAS (PACO); E TAMBÉM, PARA O PAGAMENTO DE TAXA DE ILUMINAÇÃO PÚBLICA"
"72022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000012022";"04/10/2022";"Objetivo: AQUISIÇÃO DE REAGENTES LABORATORIAIS COM CESSÃO DE USO DE EQUIPAMENTOS DE HEMATOLOGIA, GASOMETRIA, COAGULAÇÃO, IMUNOLOGIA/HORMÔNIOS E BIOQUÍMICA, EM REGIME DE COMODATO, COM MANUTENÇÃO PREVENTIVA E CORRETIVA, PARA ATENDER ÀS NECESSIDADES DA SEÇÃO DE LABORATÓRIO DE ANÁLISES CLÍNICAS DO HOSPITAL DE AERONÁUTICA DEMANAUS (HAMN),"
"212021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120631";"BASE AEREA DE NATAL";"000012022";"28/06/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA CONTRATUAL POR 360 (TREZENTOS E SESSENTA) DIAS, MANTIDAS AS DEMAIS CLÁUSULAS DO CONTRATO E ASSEGURADA A MANUTENÇÃO DO EQUILÍBRIO ECONÔMICO-FINANCEIRO"
"222021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120631";"BASE AEREA DE NATAL";"000012022";"28/06/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA CONTRATUAL POR 360 (TREZENTOS E SESSENTA) DIAS, MANTIDAS AS DEMAIS CLÁUSULAS DO CONTRATO E ASSEGURADA A MANUTENÇÃO DO EQUILÍBRIO ECONÔMICO-FINANCEIRO"
"252021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120632";"BASE AEREA DE RECIFE";"000012022";"15/07/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E EXECUÇÃO DO OBJETO CONTRATUAL, COM FUNDAMENTO NO ARTIGO 57, INCISO II E §1O, DA LEI NO 8.666/93, POR MAIS 30 (TRINTA) DIAS, A VIGÊNCIA COM INÍCIO EM 15/09/2022E ENCERRANDO-SE EM 15/10/2022 E A EXECUÇÃO COM INÍCIO EM 06/06/2022 E ENCERRANDO-SE EM 06/07/2022. COM O OBJETIVO DE POSSIBILITAR A EXECUÇÃO DOS SERVIÇOS E A DEVIDA CONCLUSÃO DA OBRA,ACRESCENTA-SE, AINDA, QUE A PRORROGAÇÃO SUGERIDA NÃO IMPLICARÁ EM ALTERAÇÃO DO VALOR CONTRATUAL ESTABELECIDO"
"412022";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130010";"COMISSAO EXEC. DO PLANO DA LAV.CACAUEIRA/DF";"000032022";"28/11/2022";"Objetivo: PRORROGAR o prazo de vigência do Contrato nº 41/2022, por 12 (doze) meses, contemplando-se, nesta ocasião, o período de 14/01/2023 a 13/01/2024, nos termos do art.57, (II), da Lei nº 8.666/93."
"332022";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130016";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PE";"000012022";"27/10/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM COMO OBJETO A CONCESSÃO DA REPACTUAÇÃO SOBRE O VALOR DO CONTRATO Nº 33/2022, EM DECORRÊNCIA DE APURADA VARIAÇÃO DOS CUSTOS DA PRESTAÇÃO DE SERVIÇOS, RELATIVAMENTE À CATEGORIA PROFISSIONAL ASSEIO E CONSERVAÇÃO, COM DATA-BASE EM 01/01/2022"
"342022";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130016";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PE";"000012022";"13/07/2022";"Objetivo: :ALTERAR OS VALORES CONTRATUAIS, COM FUNDAMENTO NO ARTIGO 65, INCISO I, ALÍNEA 'B', DA LEI Nº 8.666, DE 21 DE JUNHO DE 1993, EM RAZÃO DE ACRÉSCIMO DE 25% DO VALOR INICIAL CONTRATADO.."
"342022";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130016";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PE";"000022022";"18/10/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO N° 34/2022, POR 06 (SEIS) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 14/10/2022 À 14/04/2023. VALOR TOTAL ATUALIZADO DO CONTRATO: 40.004,62 (QUARENTA MIL, QUATRO REAIS E SESSENTA E DOIS CENTAVOS)."
"262022";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130058";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/MG";"000232022";"26/07/2022";"Objetivo: O presente Termo Aditivo tem por objeto o acréscimo de 31,44% (trinta e um vírgula quarenta e quatro por cento) do valor atualizado em conformidade com a Cláusula Décima Quinta do Contrato Original."
"22022";"26000";"Ministério da Educação";"26436";"Instituto Federal Sul-rio-grandense";"151878";"INST.FED.SUL-RIO-GRANDENSE/CAMPUS CAMAQUA";"000012022";"30/06/2022";"Objetivo: REAJUSTE DOS VALORES CONTRATUAIS, EM FUNÇÃO DE SOLICITAÇÃO DA CONTRATADA, BASEADA EM UMA NOVA PLANILHA DE CUSTOS, RECALCULADA PELA INCLUSÃO DA VERBA REFERENTE AO ADICIONAL NOTURNO QUE É DEVIDO EM UM DOS POSTOS CONTRATADOS, EM VIRTUDE DO AJUSTE DESTE POSTO AO HORÁRIO DE FUNCIONAMENTO DO CAMPUS."
"62022";"26000";"Ministério da Educação";"26404";"Instituto Federal Baiano";"151889";"IF BAIANO CAMPUS BOM JESUS DA LAPA";"000012022";"29/04/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM COMO OBJETO O ALTERAÇÃO/SUPRESSÃO DO VALOR INICIAL, NOS TERMOS PREVISTOS EM SUA CLÁUSULA DÉCIMA TERCEIRA DO CONTRATO 06-2022 E COM FUNDAMENTO NO ARTIGO 65, INCISO I, ALÍNEA 'B', E PARÁGRAFO 1º, DA LEI Nº 8.666/93. O CONTRATO SERÁ SUPRIMIDO EM R$ 2.558,02 (DOIS MIL, QUINHENTOS E CINQUENTA E OITO REAIS E DOIS CENTAVOS) AO MÊS, O QUE EQUIVALE A UMA RESUÇÃO DE 6,68% (SEIS PONTO SESSENTA E OITO PORCENTO) EM RELAÇÃO AO VALOR INICIAL, PASSANDO A TER O VALOR MENSAL DE R$ 35.760,01"
"22022";"26000";"Ministério da Educação";"26418";"Instituto Federal de Pernambuco";"151910";"IFPE - CAMPUS GARANHUNS";"000012022";"22/11/2022";"Objetivo: ADITAMENTO QUANTITATIVO E QUALITATIVO DO OBJETO DO CONTRATO 02/2022 (NOS LIMITES PERMITIDOS NA LETRA 'B' DO § I DO ART. 65 DA LEI N° 8.666/93)"
"1042022";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"152711";"INST. FED. DO RN / CAMPUS NATAL - CIDADE ALTA";"001392022";"04/05/2022";"Objetivo: SUB-ROGAÇÃO TOTAL DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS  Nº 104/2022-PROAD/IFRN."
"312020";"26000";"Ministério da Educação";"26262";"Universidade Federal de São Paulo";"153031";"UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"000012022";"06/01/2021";"Objetivo: PRORROGACÃO DA VIGÊNCIA DO CONTRATO, POR 17 (DEZESSETE)  MESES, DE 28/02/2021 A 28/07/2022"
"312020";"26000";"Ministério da Educação";"26262";"Universidade Federal de São Paulo";"153031";"UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"000022022";"07/04/2022";"Objetivo: ADEQUAÇÃO DE VALORES PARA A EXECUÇÃO DO CONTRATO 31/2020"
"322022";"26000";"Ministério da Educação";"26262";"Universidade Federal de São Paulo";"153031";"UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"000012022";"15/09/2022";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO Nº 32/2022 POR UM PERÍODO DE 2 (DOIS) MESES, COMPREENDENDO DE 20/09/2022 A 19/11/2022, COM FUNDAMENTO NO INCISO II, DO ARTIGO 57, DA LEI 8.666/93 PREVISTO NO CONTRATO ORIGINAL E NAS DEMAIS NORMAS APLICÁVEIS."
"52022";"26000";"Ministério da Educação";"26264";"Universidade Federal Rural do Semi-Árido";"153033";"UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN";"000012022";"10/08/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É A ALTERAÇÃO UNILATERAL DO CONTRATO PARA INCLUSÃO DE CLÁUSULA ESPECÍFICA PARA CUMPRIMENTO DA LEI GERAL DE PROTEÇÃO DE DADOS - LGPD Nº 13.709/2018."
"72022";"26000";"Ministério da Educação";"26255";"Universidade Federal dos Vales do Jequitinhon";"153036";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"000012022";"25/11/2022";"Objetivo: NÚMERO DO CONTRATO: 007/2022.Nº PROCESSO: 23086.013529/2021-29.DISPENSA. Nº 3/2022. CONTRATANTE: UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI.CONTRATADO: 06.981.180/0001-16 - CEMIG DISTRIBUICAO S.A. OBJETO: PRORROGAR,AUTOMATICAMENTE, O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES, DE 11/04/2022 A11/04/2023, TENDO EM VISTA QUE NENHUMA DAS PARTES MANIFESTOU INTENÇÃO EM CONTRÁRIO,CONFORME DISPOSTO NA CLÁUSULA SEGUNDA DO CONTRATO ADMINISTRATIVO 007/2022. REFERÊNCIA:PD 444/2021 - CONTRATO"
"92022";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000012022";"25/08/2022";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 60 (SESSENTA) DIAS CORRIDOS: DE 15 DE OUTUBRO DE 2022 A 13 DE DEZEMBRO DE 2022. PROCESSO SEI Nº 23067.042135/2022-97."
"132022";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000012022";"22/07/2022";"Objetivo: ALTERAR AS CLÁUSULAS PRESENTES NO CONTRATO PARA POSSIBILITAR QUE OS RECURSOS FINANCEIROS DO PROJETO SEJAM ARRECADOS VIA GRU E TRANSFERIDOS DA CONTA ÚNICA DA UNIVERSIDADE À CONTA ESPECÍFICA DO PROJETO, BEM COMO PERMITIR QUE OS RECURSOS FINANCEIROS SEJAM ARRECADADOS DIRETAMENTE NA CONTA ESPECÍFICA DO PROJETO."
"142022";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000012022";"23/09/2022";"Objetivo: ACRÉSCIMO DE 5.84% AO VALOR INICIAL CONTRATADO REF. FORNECIMENTO E IMPLANTAÇÃO DO SISTEMA DE ACIONAMENTO REMOTO DOS EQUIPAMENTOS DE AR CONDICIONADO CENTRAL QUE ATENDE O TEATRO UNIVERSITÁRIO."
"142022";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000022022";"18/10/2022";"Objetivo: ACRÉSCIMO DE 12,96% DO VALOR INICIAL ATUALIZADO DO CONTRATO."
"292022";"26000";"Ministério da Educação";"26237";"Universidade Federal de Juiz de Fora";"153061";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"000012022";"05/07/2022";"Objetivo: A) A ALTERAÇÃO DA RELAÇÃO DOS CARGOS DESOCUPADOS PARA OS QUAIS A UFJF REALIZARÁ CONCURSO PÚBLICO, CONFORME A SEGUIR DISCRIMINADO: I. A EXCLUSÃO DO CARGO DE DESENHISTA DE ARTES GRÁFICAS (NÍVEL DE CLASSIFICAÇÃO D) TANTO PARA O CAMPUS DE JUIZ DE FORA, QUANTO PARA O CAMPUS DE GOVERNADOR VALADARES. II. A INCLUSÃO DO CARGO DE TÉCNICO EM ASSUNTOS EDUCACIONAIS (NÍVEL DE CLASSIFICAÇÃO E). II.2. O CAMPUS DE LOTAÇÃO DO CARGO TÉCNICO EM ASSUNTOS EDUCACIONAIS SERÁ DEFINIDO PELA PRÓ-REITORIA DE GESTÃO DE PESSOAS. B)"
"2172021";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000012022";"27/09/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA REFERENTE AO PROJETO: APOIO  À SEGURANÇA ALIMENTAR E NUTRICIONAL NO AMBIENTE ESCOLAR"
"2192021";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000012022";"25/05/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL, REFERENTE AO PROJETO: LEONA VINGATIVA"
"2252021";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000012022";"25/05/2022";"Objetivo: PRORROGAÇÃO DO PRAZO ORIGINAL DO CONTRATO, REFERENTE  AO PROJETO:  SENSIBILIZAÇÃO À  FOTOGRAFIA  CINEMATOGRÁFICA"
"2512021";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000012022";"20/07/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL E REMANEJAMENTO FINANCEIRO ENTRE RUBRICAS, REFERENTE AO PROJETO: ETINICIDADES AFRO-AMAZÔNICAS: DANÇA, NARRATIVAS E IDENTIDADES NA TERRA FIRME."
"2572021";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000012022";"20/07/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL REFERENTE AO PROJETO: VER-O-BRAS"
"382018";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000042022";"07/04/2022";"Objetivo: REPOSIÇÃO DE SEIS (06) DIAS A PARTIR DE 04/04/2022; PRORROGAR A VIGÊNCIA DO CONTRATO POR MAIS OITO (08) MESES VISANDO A RETOMADA DO CRONOGRAMA DE EXECUÇÃO DAS ATIVIDADES."
"392020";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000012022";"20/07/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL E REMANEJAMENTO FINANCEIRO ENTRE RUBRICAS, REFERENTE AO PROJETO: LABIC-LITERATURA AMAZÔNICA, BIBLIOTECA & CIDADANIA."
"392020";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000022022";"09/11/2022";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO  REFERENTE À EXECUÇÃO DO PROJETO: LABIC - LITERATURA AMAZÔNICA BIBLIOTECA & CIDADANIA"
"432019";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000012019";"08/04/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL"
"432019";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000052022";"08/04/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL"
"432019";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000062022";"03/10/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO  ORIGINAL, REFERENTE AO PROJETO : REABILITAÇÃO E DIVERSIFICAÇÃO DE ATIVIDADES DO INSTITUTO HISTÓRICO E GEOGRÁFICO"
"82022";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"000012022";"02/09/2022";"Objetivo: ALTERAR O VALOR DO CONTRATO EM RAZÃO DE REPACTUAÇÃO EM FUNÇÃO DA CONVENÇÃO COLETIVA DE TRABALHO - CCT/2022/2023 SEAC X SINELPA."
"12022";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"153066";"SUPERINTENDENCIA DE ORCAMENTO E FINANCAS/UFPB";"000012022";"30/08/2022";"Objetivo: REVISÃO DA PLANILHA DE CUSTOS E FORMAÇÃO DE PREÇOS, COM RETIRADA DO PLANO DE ASSISTÊNCIA E CUIDADO PESSOAL (SUBMÓDULO 2.3 - BENEFÍCIOS MENSAIS E DIÁRIOS), EM ATENÇÃO À ORIENTAÇÃO CONSTANTE NO PARECER Nº 219/2022/NLC/ETRLIC/PGF/AGU;  E ACRÉSCIMO DE 7,44% AO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 6.009,09 (SEIS MIL, NOVE REAIS E NOVE CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, D A LEI Nº 8.666/1993."
"12022";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"153066";"SUPERINTENDENCIA DE ORCAMENTO E FINANCAS/UFPB";"000022022";"18/11/2022";"Objetivo: ANULAÇÃO DO 1º TERMO ADITIVO AO CONTRATO UFPB/SOF Nº 001/2022, QUE TEVE POR OBJETO A REVISÃO E O ACRÉSCIMO CONTRATUAL, EM RAZÃO DE RETIFICAÇÃO DAS INFORMAÇÕES SOLICITADAS NOS TERMOS DO OFÍCIO ELETRÔNICO Nº 256/2022/SSG/UFPB (CÓDIGO DE VERIFICAÇÃO: 2113FB7F4B). REVISÃO DA PLANILHA DE CUSTOS RETIRANDO O 'PLANO DE ASSISTÊNCIA E CUIDADO PESSOAL - SUBMÓDULO 2.3 - BENEFÍCIOS MENSAIS E DIÁRIOS'.  ACRÉSCIMO DE 7,70% DO VALOR INICIAL ATUALIZADO DO CONTRATO, EQUIVALENTE A R$ 6.220,70(SEIS MIL, DUZENTOS E VINTE"
