"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52131";"Comando da Marinha";"787000";"COMANDO DO 7.DN";"12018";"7870000500007201500001";"PRESTACAO DE SERVICO DE JARDINAGEM - OUTROS SERVICOS - OUTRAPRODUTIVIDADE";"FORNECIMENTO DE MÃO DE OBRA PARA EXECUÇÃO DOS SERVIÇOS DE JARDINAGEM CONFORME COMPETÊNCIAS DESCRITAS NO ANEXO I, DA CONVENÇÃO COLETIVA DE TRABALHO - CCT 201 5 DO, SINDICONDOMÍNIO-DF/SEICON-DF, NAS ÁREAS DOS PRÓPRIOS NACIONAIS RESIDENCI AIS (PNR) DE REPRESENTAÇÃO FUNCIONAIS CONFORME DESCRITO NO OBJETO DO TERMO DE REFERÊNCIA 03/2016.";"1";"263975,60"
"52121";"Comando do Exército";"160150";"4ª COMPANHIA DE ENGENHARIA COMBATE MECANIZADA";"12018";"1601500700002201800001";"SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO";"PRESTAÇÃO DE SERVIÇOS DE EXAMES LABORATORIAIS E DE CITOLOGIA AOS USUÁRIOS DO F USEX";"40000";"1,00"
"52121";"Comando do Exército";"160518";"BASE DE AVIACAO DE TAUBATE";"12018";"1605180707001201800001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"CONTRATAÇÃO DE SERVIÇOS MÉDICO-HOSPITALARES, CONFORME EDITAL DE CREDENCIAMENTO  NR 01/2017, DE 09 DE FEVEREIRO DE 2017, PARA ATENDER AS NECESSIDADES DO FUSEX , PASS E SAMMED DE TAUBATÉ SP.";"1";"450000,00"
"52121";"Comando do Exército";"160103";"50 BATALHAO DE INFANTARIA DE SELVA";"12018";"1601030500001201800002";"ASSINATURA DO SERVICO DE TELECOMUNICACOES - SATELITE";"TRÁFEGO TELEFÔNICO DE LONGA DISTÂNCIA NACIONAL (INTERURBANA) EM CHAMADAS FIXO   FIXO E FIXO/MÓVEL CONFORME EDITAL PARA O 50º BIS EM IMPERATRIZ-MA.";"1";"52818,44"
"52121";"Comando do Exército";"160103";"50 BATALHAO DE INFANTARIA DE SELVA";"12018";"1601030500001201800001";"ASSINATURA DO SERVICO DE TELECOMUNICACOES - SATELITE";"TRÁFEGO TELEFÔNICO LOCAL EM CHAMADAS FIXO/FIXO E FIXO/MÓVEL CONFORME   EDITAL,  PARA O 50º BIS EM IMPERATRIZ-MA.";"1";"30409,85"
"52131";"Comando da Marinha";"752100";"CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA";"12018";"0";"Inválido";"Inválido";"12";"807632,89"
"52121";"Comando do Exército";"160159";"18 GRUPO DE ARTILHARIA DE CAMPANHA";"12018";"1601590600020201800001";"EMBALAGEM / ETIQUETAGEM / POSTAGEM - ENCOMENDA";"";"1";"30000,00"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"130014";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/DF";"12018";"0";"Inválido";"Inválido";"12";"8000,00"
"52131";"Comando da Marinha";"771000";"DIRETORIA DE ABASTECIMENTO DA MARINHA";"12018";"7710000500004201800001";"CONSULTORIA / ASSESSORIA - ENGENHARIA";"CONTRATAÇÃO DOS SERVIÇOS DE CONSULTORIA EM TECNOLOGIA DE INFORMAÇÃO E AUTOMAÇÃ O APLICADA PARA O ASSESSORAMENTO À MARINHA DO BRASIL. A CONTRATAÇÃO ENVOLVE A PRESTAÇÃO DO SERVIÇO DE CONSULTORIA QUANTO AOS SEGUINTES ASPECTOS:    ATIVIDAD E 1 - ASSESSORAMENTO, DURANTE TODO O PROCESSO LICITATÓRIO, PARA CONTRATAÇÃO DO  OBJETO PROPOSTO NOS TERMOS DOS APÊNDICES A, B, C E D, COM O INTUITO DE ASSESS ORAR A MB DURANTE TODAS AS ETAPAS DO OBJETO A SER LICITADO DO PROCESSO LICITAT ÓRIO; E  ATIVIDADE 2   ASSESSORAMENTO TÉCNICO E FISCALIZAÇÃO SOLIDÁRIA DURANTE  A EXECUÇÃO DO OBJETO A SER CONTRATADO NOS TERMOS DOS APÊNDICES A, B, CE D, D O PRESENTE TERMO DE REFERÊNCIA. .";"1";"129722,32"
"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"12018";"1603790500010201800001";"TAXA DE INSTALACAO/HABILITACAO DE SERVICO DE TELEFONIA STFC";"1 FEIXE DIGITAL DE 2 MBPS COM 15 (QUINZE) CANAIS BIDIRECIONAIS E FAIXA DE NU MERAÇÃO PARA 50 (CINQUENTA) NÚMEROS DDR.    A CENTRAL UTILIZADA SERÁ INTELBRAS  IMPACTA 220    ORIGEM DAS CHAMADAS: PELOTAS   RS DE ONDE AS CHAMADAS SÃO REAL IZADAS PELO 9  BIMTZ, CONTRATANTE.    QUANTIDADE DE TRONCOS BIDIRECIONAIS: 15 (QUINZE)    QUANTIDADE DE RAMAIS: 50 (CINQUENTA) RAMAIS    PERFIL DE TRÁFEGO FIXO-FIXO LOCAL   4.000 MINUTOS";"12";"740,27"
"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"12018";"1603790500010201800004";"TAXA DE INSTALACAO/HABILITACAO DE SERVICO DE TELEFONIA STFC";"1 FEIXE DIGITAL DE 2 MBPS COM 15 (QUINZE) CANAIS BIDIRECIONAIS E FAIXA DE NU MERAÇÃO  PARA 50 (CINQÜENTA) NÚMEROS DDR (SE FOR O CASO).    A CENTRAL UTILIZA DA SERÁ INTELBRAS IMPACTA 220    ORIGEM DAS CHAMADAS: PELOTAS   RS DE ONDE AS CHAMADAS SÃO REALIZADAS PELO 9  BIMTZ, CONTRATANTE.    QUANTIDADE DE TRONCOS B IDIRECIONAIS: 15 (QUINZE)    QUANTIDADE DE RAMAIS: 50 (CINQUENTA) RAMAIS    PE RFIL DE TRÁFEGO  FIXO-MÓVEL LIGAÇÕES LONGA DISTÂNCIA NACIONAL (PARA TODOS OS E STADOS) PROVENIENTES DE LINHAS TRONCOS BIDIRECIONAIS   1.000 MINUTOS";"12";"795,08"
"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"12018";"1603790500010201800003";"TAXA DE INSTALACAO/HABILITACAO DE SERVICO DE TELEFONIA STFC";"1 FEIXE DIGITAL DE 2 MBPS COM 15 (QUINZE) CANAIS BIDIRECIONAIS E FAIXA DE NU MERAÇÃO PARA 50 (CINQUENTA) NÚMEROS DDR (SE FOR O CASO).    A CENTRAL UTILIZAD A SERÁ INTELBRAS IMPACTA 220    ORIGEM DAS CHAMADAS: PELOTAS   RS DE ONDE AS C HAMADAS SÃO REALIZADAS PELO 9  BIMTZ, CONTRATANTE.    QUANTIDADE DE TRONCOS BI DIRECIONAIS: 15 (QUINZE)    QUANTIDADE DE RAMAIS: 50 (CINQUENTA) RAMAIS    PER FIL DE TRÁFEGO  FIXO-FIXO LIGAÇÕES LONGA DISTÂNCIA NACIONAL (PARA TODOS OS EST ADOS) PROVENIENTES DE LINHAS TRONCOS BIDIRECIONAIS   1.000 MINUTOS";"12";"300,26"
"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"12018";"1603790500010201800002";"TAXA DE INSTALACAO/HABILITACAO DE SERVICO DE TELEFONIA STFC";"1 FEIXE DIGITAL DE 2 MBPS COM 15 (QUINZE) CANAIS BIDIRECIONAIS E FAIXA DE NU MERAÇÃO  PARA 50 (CINQUENTA) NÚMEROS DDR.    A CENTRAL UTILIZADA SERÁ INTELBRA S IMPACTA 220    ORIGEM DAS CHAMADAS: PELOTAS   RS DE ONDE AS CHAMADAS SÃO REA LIZADAS PELO 9  BIMTZ, CONTRATANTE.    QUANTIDADE DE TRONCOS BIDIRECIONAIS: 15  (QUINZE)    QUANTIDADE DE RAMAIS: 50 (CINQUENTA) RAMAIS    PERFIL DE TRÁFEGO  FIXO-MÓVEL LOCAL   2.500 MINUTOS";"12";"992,12"
"25000";"Ministério da Economia - Unidades com vínculo";"170168";"ALFANDEGA DA RFB PORTO DE SANTOS";"12019";"0";"Inválido";"Inválido";"21";"5793,27"
"25000";"Ministério da Economia - Unidades com vínculo";"170168";"ALFANDEGA DA RFB PORTO DE SANTOS";"12019";"0";"Inválido";"Inválido";"3274980";"0,02"
"25000";"Ministério da Economia - Unidades com vínculo";"170168";"ALFANDEGA DA RFB PORTO DE SANTOS";"12019";"0";"Inválido";"Inválido";"3274980";"0,02"
"25000";"Ministério da Economia - Unidades com vínculo";"170168";"ALFANDEGA DA RFB PORTO DE SANTOS";"12019";"0";"Inválido";"Inválido";"21";"7199,16"
"52131";"Comando da Marinha";"787700";"HOSPITAL NAVAL DE BRASILIA";"12019";"7877000700013201800001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"";"1";"70000,00"
"52121";"Comando do Exército";"160168";"HOSPITAL DA GUARNICAO DE MARABA";"12019";"1601680700001201900001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"ASSISTÊNCIA MÉDICA - HOSPITALAR , DOMICILIAR COMPLEMENTAR DESAÚDE , CONVÊNIO";"1";"0,01"
"52121";"Comando do Exército";"160159";"18 GRUPO DE ARTILHARIA DE CAMPANHA";"12019";"1601590500001201900001";"BARBEIRO / CABELEIREIRO / MAQUIADOR";"CORTE DE CABELO MASCULINO   CB/SD";"1";"3908,91"
"52121";"Comando do Exército";"160126";"11º BATALHAO DE INFANTARIA DE MONTANHA";"12019";"1601260500001201800001";"GORRO MASCULINO";"";"1";"1638,87"
"25000";"Ministério da Economia - Unidades com vínculo";"170109";"DELEGACIA DA RFB EM CAMPO GRANDE";"12019";"0";"Inválido";"Inválido";"3";"10109,46"
"25000";"Ministério da Economia - Unidades com vínculo";"170109";"DELEGACIA DA RFB EM CAMPO GRANDE";"12019";"0";"Inválido";"Inválido";"4";"9309,50"
"29208";"Companhia de Pesquisa de Recursos Minerais";"495500";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"12019";"0";"Inválido";"Inválido";"1";"4686,96"
"29208";"Companhia de Pesquisa de Recursos Minerais";"495500";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"12019";"0";"Inválido";"Inválido";"1";"4667,38"
"52131";"Comando da Marinha";"752100";"CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA";"12019";"7521000500015201800001";"MANUTENCAO / REFORMA PREDIAL";"EXECUÇÃO DOS SERVIÇOS DE MANUTENÇÃO DE INSTALAÇÕES PREDIAIS, DE FORMA ACESSÓRI A, A PARTIR DA ALOCAÇÃO DE MÃO DE OBRA ESPECIALIZADA, DESEMPENHANDO SUAS ATIVI DADES SOB A SUPERVISÃO E EM COMPLEMENTO A FORÇA DE TRABALHO ORA DISPONÍVEL, IN CUMBIDA DAS AÇÕES E ROTINAS DE PRESERVAÇÃO E MANUTENÇÃO DA HABITABILIDADE DAS EDIFICAÇÕES QUE COMPÕEM O COMPLEXO DO CENTRO DE INSTRUÇÃO ALMIRANTE GRAÇA ARAN HA (CIAGA); ENGLOBANDO A DISPONIBILIZAÇÃO DE DOIS PEDREIROS (CBO: 2237-10), DO IS BOMBEIROS HIDRÁULICOS (CBO: 7241-10) E DOIS MECÂNICOS DE MANUTENÇÃO E INSTA LAÇÃO DE APARELHOS DE CLIMATIZAÇÃO E REFRIGERAÇÃO (CBO: 9112-05); FERRAMENTAL E EPI.";"12";"30731,52"
"52121";"Comando do Exército";"160150";"4ª COMPANHIA DE ENGENHARIA COMBATE MECANIZADA";"12019";"1601500700002201800001";"SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO";"PRESTAÇÃO DE SERVIÇOS DE EXAMES LABORATORIAIS E DE CITOLOGIA AOS USUÁRIOS DO F USEX";"40000";"1,00"
"52131";"Comando da Marinha";"771000";"DIRETORIA DE ABASTECIMENTO DA MARINHA";"12019";"7710000500041201800001";"INSPECAO E AVALIACAO DE MANUTENCAO - ELEVADOR / ESCADA ROLANTE";"PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE QUATRO ELEVADORE S DA MARCA SÜR";"1";"64451,88"
"52131";"Comando da Marinha";"740014";"CENTRO LOGISTICO DO MATERIAL DA MARINHA";"12019";"0";"Inválido";"Inválido";"900";"81,16"
"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"12019";"1603790700050201800001";"CONSULTA MEDICA - CLINICA GERAL";"CONSULTA MÉDICA";"1";"3285,61"
"52121";"Comando do Exército";"160188";"4º B COM - CONTROLE PATRIMONIAL E CUSTOS";"12019";"1601880700002201900001";"COMUNICACAO POR CORREIO";"SERVIÇOS POSTAIS, JUNTO À EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS.";"1";"733,85"
"52121";"Comando do Exército";"160183";"72º BATALHAO DE INFANTARIA MOTORIZADO";"12020";"1601830700007202000001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"ASSISTÊNCIA MÉDICA - HOSPITALAR , DOMICILIAR COMPLEMENTAR DESAÚDE , CONVÊNIO";"1";"100000,00"
"52121";"Comando do Exército";"160207";"3º REGIMENTO DE CARROS DE COMBATE";"12020";"1602070500007202000001";"REFRIGERANTE";"REFRIGERANTE, MATERIAL ÁGUA GASOSA/XAROPE, SABOR VARIADO";"1";"1862,82"
"52131";"Comando da Marinha";"760000";"DIRETORIA-GERAL DO PESSOAL DA MARINHA";"12020";"0";"Inválido";"Inválido";"1";"37900,01"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12020";"1602830500001201900014";"PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO";"PRESTAÇÃO DE SERVIÇO DE RECEPÇÃO - RECEPCIONISTA";"600";"0,13"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12020";"1602830500001201900009";"PRESTACAO DE SERVICOS DE OPERACAO DE MAQUINA AGRICOLA";"PRESTAÇÃO DE SERVIÇO DE OPERADOR DE ROÇADEIRA COSTAL.";"600";"0,60"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12020";"1602830500001201900005";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS INTER-NAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO NO EDIFÍCIO MARECHAL CASTELO BRA NCO (EMCB) - ÁREAS  INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"2000";"0,25"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12020";"1602830500001201900007";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS EXTER-NAS- 44 HORAS SEMANAIS DIURNAS- PRODUTIVIDADE 1800 A 2700 M2";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO NA VILA MILITAR DE COPACABANA (V MC) - ÁREAS EXTERNAS- 44 HORAS SEMANAIS DIURNAS- PRODUTIVIDADE 1800 A 2700 M2";"300";"5,78"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12020";"1602830500001201900006";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS INTER-NAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO NO EDIFÍCIO PRAIA LEME (EPL) - Á REAS  INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"300";"0,06"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12020";"1602830500001201900010";"PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO";"PRESTAÇÃO DE SERVIÇO DE ASSISTENTE ADMINISTRATIVO   ASSISTENTES ADMINISTRATIVO S SÊNIOR";"600";"0,14"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12020";"1602830500001201900003";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS INTER-NAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO NO EDIFÍCIO GARAGEM PRAIA VERMEL HA  - ÁREAS  INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"1000";"0,48"
"52121";"Comando do Exército";"160283";"PREFEITURA MILITAR DA ZONA SUL";"12020";"1602830500001201900012";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS INTER-NAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"PRESTAÇÃO DE SERVIÇO E LIMPEZA E CONSERVAÇÃO NO EDIFÍCIO SÃO JOÃO (ESJ)    ÁRE AS  INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"600";"0,60"
