"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"22020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160191";"CENTRO PREPARACAO OFICIAIS RESERVA/RECIFE";"000012022";"07/11/2022";"Objetivo: TELEFONIA MÓVEL"
"52022";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000042020";"06/08/2021";"Objetivo: PRESTAÇÃO DE SERVIÇO DE ASSISTÊNCIA  MEDICO - HOSPITALAR"
"102019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012020";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"102019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012021";"09/11/2022";"Objetivo: PRORROGAÇÃO DE CONTRATO PRO 12 MESES"
"102019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022021";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"102019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022022";"09/11/2022";"Objetivo: PRORROGAÇÃO DE CONTRATO POR 12 MESES"
"102019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032022";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"102020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"16/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"102021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"12017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"23/11/2022";"Objetivo: PRORROGAR O CONTRATO  POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"12017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"23/11/2022";"Objetivo: PRORROGAR O CONTRATO  POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"12017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"23/11/2022";"Objetivo: PRORROGAR O CONTRATO  POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"12017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042022";"23/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"12021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"16/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"122021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"132017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"132017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"132017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"132017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042021";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"142017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012019";"16/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"142017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022020";"16/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"142017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032021";"16/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"152017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"16/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"152017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"16/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"152017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"16/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"152017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042021";"16/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"162017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"30/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"162017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"30/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"162017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"30/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"162017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042021";"30/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"172017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"172017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"172017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"172017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042022";"09/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"202017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"202017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"202017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"202017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042021";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"22021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"16/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"302021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"11/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"302021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022022";"11/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"332021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"09/11/2022";"Objetivo: PRORROGAÇÃO DE CONTRATO POR 12 MESES POR HAVER  INTERESSE DA ADMINISTRAÇÃO."
"42021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"08/11/2022";"Objetivo: ATE3NDIMENTO HOSPITALAR"
"52021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"11/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"552017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"10/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"552017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"10/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"552017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"10/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"552017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042021";"10/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"612017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"24/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"612017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"24/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"612017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"24/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"612017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042021";"24/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"62017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"62017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"62017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"62017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042022";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO"
"62021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"72019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012020";"10/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"72019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022021";"10/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"72019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032022";"10/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES"
"82017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012018";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"82017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000022019";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"82017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000032020";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"82017";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000042021";"10/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"82020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012021";"24/11/2022";"Objetivo: PRORROGAR O CONTRATO POR 12 MESES POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"92021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000012022";"22/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO POR 12 MESES, POR HAVER INTERESSE DA ADMINISTRAÇÃO."
"172021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160396";"COMISSAO REGIONAL DE OBRAS/3";"000012022";"02/05/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA E EXECUÇÃO NA CONSTRUÇÃO DA CENTRAL DE COLETA SELETIVA DE LIXO DO CENTRO DE ADESTRAMENTO SUL, EM SANTA MARIA - RS."
"172021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160396";"COMISSAO REGIONAL DE OBRAS/3";"000022022";"01/07/2022";"Objetivo: ACRÉSCIMO E SUPRESSÃO DE SERVIÇOS NA CONSTRUÇÃO DA CENTRAL DE COLETA SELETIVA DE LIXO DO CENTRO DE ADESTRAMENTO SUL, EM SANTA MARIA - RS."
"172021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160396";"COMISSAO REGIONAL DE OBRAS/3";"000032022";"12/08/2022";"Objetivo: na Construção da Central de Coleta Seletiva de Lixo do Centro de Adestramento Sul, em Santa Maria - RS"
"172021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160396";"COMISSAO REGIONAL DE OBRAS/3";"000042022";"20/10/2022";"Objetivo: CONSTRUÇÃO DA CENTRAL DE COLETA SELETIVA DE LIXO DO CENTRO DE ADESTRAMENTO SUL, EM SANTA MARIA - RS."
"202022";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160524";"15 BATALHAO LOGISTICO";"000012022";"17/11/2022";"Objetivo: ACRESCENTAR 18,4599156118143 % DO VALOR INICIAL ATUALIZADO DO CONTRATO (ITEM DE COMPRA '0012)"
"42021";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160526";"3 COMPANHIA DE ENGENHARIA DE COMB. MECANIZADO";"000012022";"17/11/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO DE CESSÃO DE USO"
"992022";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250110";"CG DE MATERIAL E PATRIMONIO - CGMAP/SAA";"000012022";"18/11/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 24/11/2022€A 23/11/2023, NOS TERMOS DO ART. 57, INCISO II, DA LEI N.º 8.666/1993."
"222022";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254474";"INSTITUTO LEONIDAS E MARIA DEANE";"000012022";"10/11/2022";"Objetivo: Prorrogação do Instrumento Contratual ICNE nº 22/2022, pelo período de 90 (noventa) dias, a partir de 23/11/2022 com término previsto para 23/02/2023, referente à prestação de serviços de engenharia para elaboração de projeto para nova ligação de energia elétrica em média tensão, conforme padrão de entrada e aprovação na concessionária local, incluindo interligação do DG ao QGBT, nas dependências do ILMD, conforme condições, quantidades e exigências estabelecidas no Termo de Referência, conforme Propos"
