"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"42022";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114624";"UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA";"000042022";"31/10/2022";"Objetivo: O OBJETO DO PRESENTE TERMO ADITIVO É AUMENTAR O QUANTITATIVO DE LOCAÇÕES DO ITEM 02 (VEÍCULOS 4X4) PREVISTO NO CONTRATO, EM 6 (SEIS) LOCAÇÕES, PASSANDO DE 24 (VINTE E QUATRO) LOCAÇÕES PARA 30 (TRINTA) LOCAÇÕES, EQUIVALENTE A UM ACRÉSCIMO DE APROXIMADAMENTE 25% (SEIS INTEIROS E NOVE DÉCIMOS POR CENTO), ONERANDO O VALOR TOTAL DO CONTRATO EM R$40.849,98 (QUARENTA MIL OITOCENTOS E QUARENTA E NOVE REAIS E NOVENTA E OITO CENTAVOS)."
"42022";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000012022";"07/10/2022";"Objetivo: TERMO ADITIVO TEM POR OBJETO ALTERAÇÃO SUBJETIVA DO INSTRUMENTO DE CONTRATO ORIGINAL, EM RAZÃO DO PROCESSO DE COMBINAÇÃO DE NEGÓCIOS DO GRUPO UNIDAS COM O GRUPO LOCALIZA, COM ALTERAÇÃO DE SUA RAZÃO SOCIAL, PARA SE ADEQUAR A SUA NOVA CONTROLADORA, O GRUPO LOCALIZA."
"42022";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000022022";"16/11/2022";"Objetivo: ACRESCENTAR 25% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 481.598,58 (QUATROCENTOS E OITENTA E UM MIL, QUINHENTOS E NOVENTA E OITO REAIS E CINQUENTA E OITO CENTAVOS) NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, DA LEI N.º 8.666/1993."
"402016";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012017";"05/04/2017";"Objetivo: TEM POR OBJETIVO A ALTERAÇÃO DA IDENTIFICACAO CEB DO CONTRATO ADITADO"
"402016";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000022021";"22/02/2022";"Objetivo: ALTERAÇÃO DA MODALIDADE TARIFÁRIA 170KW"
"402016";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000032022";"22/02/2022";"Objetivo: ALTERAÇÃO DA MODALIDADE TARIFÁRIA."
"252021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"000012022";"31/08/2022";"Objetivo: PRORROGAR OS PRAZOS DE VIGÊNCIA  E EXECUÇÃO. SUPRIMIR EM 8,84% E ACRESCER EM 13,36% O VALOR DO CONTRATO ."
"462021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012022";"01/07/2022";"Objetivo: O PRESENTE TERMO ADITIVO, REFERENTE À CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAR A REFORMA E CONSTRUÇÃO DA COBERTURA DA QUADRA DO CPORAER-SJ, TEM POR OBJETO SUPRIMIR  18,20% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 271.051,83 (DUZENTOS E SETENTA E UM MIL, CINQUENTA E UM REAIS E OITENTA E TRÊS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', §§ 1º E 2º, DA LEI N.º 8.666/1993 E ACRESCENTAR 18,14% DO VALOR INICIAL ATUALIZADO"
"462021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000022022";"26/10/2022";"Objetivo: - SUPRIMIR 2,42% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 36.027,26 (TRINTA E SEIS MIL, VINTE E SETE REAIS E VINTE E SEIS CENTAVOS).- ACRESCENTAR 5,53% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR  DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 82.235,01 ( OITENTA E DOIS MIL, DUZENTOS E TRINTA E CINCO REAIS E UM CENTAVO).- ALTERAR A CLÁUSULA 3.1 - PREÇO, EM FUNÇÃO DO ACRÉSCIMO/SUPRESSÃO;- SUSPENDER O PRAZO DE EXECU"
"162022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000012022";"30/05/2022";"Objetivo: PRORROGAR OS PRAZOS DE EXECUÇÃO E VIGÊNCIA DO OBJETO CONTRATUAL"
"162022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000022022";"12/09/2022";"Objetivo: PRORROGAR O PRAZO DE EXECUÇÃO E VIGÊNCIA DO CONTRATO Nº 016/CAECCARJ/2022, POR 180 (CENTO E OITENTA) DIAS, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 06/08/2022 A 02/02/2023, NOS TERMOS DO ART. 57, §1º, INCISO II, DA LEI N.º 8.666, DE 1993"
"172022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000012022";"29/07/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA POR MAIS 150 (CENTO E CINQUENTA) DIAS E ACRÉSCIMO DE 23,39% AO VALOR DO CONTRATO."
"182022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000012022";"23/06/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 018/CAE-CCARJ/2022, POR 60  (SESSENTA) DIAS CORRIDOS, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 21/06/2022 A 19/08/2022, NOS TERMOS DO ART. 57, § 1º, INCISO II, DA LEI N.º 8.666, DE 1993."
"402022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000012022";"30/06/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO, POR MAIS 120 (CENTO E VINTE) DIAS"
"472022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"30/05/2022";"Objetivo: PRORROGAR OS PRAZOS DE EXECUÇÃO E VIGÊNCIA DO OBJETO CONTRATUAL POR MAIS 60 (SESSENTA) DIAS."
"52022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120625";"GRUPAMENTO DE APOIO DO DISTRITO FED";"000012022";"24/11/2022";"Objetivo: SUBSTITUIÇÃO DO CNPJ/MF SOB O N° 00.306.524/0001-05 PARA 00.306.524/0003-77 NOS DIREITOS E OBRIGAÇÕES REFERENTES AO CONTRATO DE  DESPESA N° 005/GAPDF-COMAE/2022."
"102022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000012022";"23/11/2022";"Objetivo: 1° TERMO ADITIVO TEM POR FINALIDADE O REAJUSTE DE 11,89% (ONZE VÍRGULA OITENTA E NOVE) DO VALOR CONTRATADO CONFORME PREVÊ A CLÁUSULA 6° DO CONTRATO E A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 12 (DOZE) MESES"
"142021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000012021";"22/10/2021";"Objetivo: 1° TERMO ADITIVO CUJO A FINALIDADE É A PRORROGAÇÃO DO PRAZO DE EXECUÇÃO E VIGÊNCIA POR 60 (SESSENTA) DIAS, REFERENTE A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O PROJETO DE INSTALAÇÃO DE POÇO ARTESIANO NO DTCEA-UA (SÃO GABRIEL DA CACHOEIRA - AM), EM PROVEITO DO QUARTO CENTRO INTREGADO DE DEFESA AÉREA E CONTROLE DE TRÁFEGO AÉREO - CINDACTA IV"
"142021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000022021";"18/01/2022";"Objetivo: 2° TERMO ADITIVO CUJO A FINALIDADE É A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 60 (SESSENTA) DIAS, REFERENTE A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O PROJETO DE INSTALAÇÃO DE POÇO ARTESIANO NO DTCEA - UA (SÃO GABRIEL DA CACHOEIRA - AM), EM PROVEITO DO QUARTO CENTRO INTEGRADO DE DEFESA AÉREA E CONTROLE DE TRÁFEGO AÉREO - CINDACTA IV"
"142021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000032021";"07/03/2022";"Objetivo: 3° TERMO ADITIVO CUJO A FINALIDADE É A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 90 (NOVENTA) DIAS, REFERENTE A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O PROJETO DE INSTALAÇÃO DE POÇO ARTESIANO NO DTCEA - UA (SÃO GABRIEL DA CACHOEIRA - AM), EM PROVEITO DO QUARTO CENTRO INTEGRADO DE DEFESA AÉREA E CONTROLE DE TRÁFEGO AÉREO - CINDACTA IV"
"200062021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000012022";"07/07/2022";"Objetivo: A FINALIDADE DESTE CONTRATO É GARANTIR AOS USUÁRIOS DO FUNDO DE SAÚDE DA AERONÁUTICA ESEUS DEPENDENTES, NAS CONDIÇÕES ESPECIFICADAS NESTE INSTRUMENTO E NO EDITAL, POR INTERMÉDIODE  HOSPITAIS   GERAL,   ASSISTÊNCIA   MÉDICO-HOSPITALAR,   AMBULATORIAL,   ATENDIMENTO   DEEMERGÊNCIA/URGÊNCIA EM REGIME DE 24 (VINTE E QUATRO) HORAS DIÁRIAS."
"62021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000012021";"30/03/2022";"Objetivo: 1° TERMO ADITIVO CUJO A FINALIDADE É A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 60 (SESSENTA) DIAS, ONDE O OBJETO É A INSTALAÇÃO DE POÇO ARTESIANO NO DTCEA-TT (TABATINGA-AM), EM PROVEITO DO QUARTO CENTRO INTEGRADO DE DEFESA AÉREA E CONTROLE DE TRÁFEGO AÉREO - CINDACTAIV."
"92022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000012022";"26/10/2022";"Objetivo: AQUISIÇÃO DE REAGENTES LABORATORIAIS COM CESSÃO DE USO DE EQUIPAMENTOS DE HEMATOLOGIA, GASOMETRIA, COAGULAÇÃO, IMUNOLOGIA/HORMÔNIOS E BIOQUÍMICA, EM REGIME DE COMODATO, COM MANUTENÇÃO PREVENTIVA E CORRETIVA, PARA ATENDER ÀS NECESSIDADES DA SEÇÃO DE LABORATÓRIO DE ANÁLISES CLÍNICAS DO HOSPITAL DE ERONÁUTICA DE MANAUS (HAMN)."
"272021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120631";"BASE AEREA DE NATAL";"000012022";"05/09/2022";"Objetivo: ALTERAÇÃO DE CLÁUSULA INDICANDO QUE O REAJUSTE CONTRATUAL SE DARÁ PELO ÍNDICE NACIONAL DE CONSTRUÇÃO CIVIL - INCC"
"282021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120631";"BASE AEREA DE NATAL";"000012022";"10/11/2022";"Objetivo: SUBSTITUIÇÃO DO CNPJ DA MATRIZ PELO DA FILIAL DA CONTRATADA, MANTIDAS AS DEMAIS CLÁUSULAS DO CONTRATO E ASSEGURADA A MANUTENÇÃO DO EQUILÍBRIO ECONÔMICO-FINANCEIRO"
"72022";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120633";"GRUPAMENTO DE APOIO DE SAO PAULO";"000012022";"18/11/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO NO 007/GAPSP-HFASP/2022., POR 12 (DOZE) MESES,  OBJETO DO CONTRATO É A CONTRATAÇÃO DE SERVIÇOS DE CONTINUADOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E BACKUP DE GRUPOS GERADORES."
"12019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000012020";"07/10/2022";"Objetivo: PRORROGAÇÃO"
"12019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000022021";"07/10/2022";"Objetivo: PRORROGAÇÃO"
"12019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000032022";"23/08/2022";"Objetivo: CESSÃO DE USO ONEROSA PARA O EXERCÍCIO DE ATIVIDADE DE APOIO, DE ÁREA LOCALIZADA NO IMÓVEL DE PROPRIEDADE DA UNIÃO, PRÉDIO E-119, RUA TENENTE CÉSAR, ALA 12, SANTA CRUZ, RIO DE JANEIRO, VISANDO A INSTALAÇÃO DE POSTO BANCÁRIO"
"22019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000012020";"07/10/2022";"Objetivo: PRORROGAÇÃO"
"22019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000022021";"07/10/2022";"Objetivo: PRORROGAÇÃO"
"22019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000032022";"13/10/2022";"Objetivo: PRORROGAR"
"42019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000012020";"02/03/2022";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA CONTRATUAL, POR MAIS 12 MESES, DA CESSÃO DE USO, A TÍTULO NÃO ONEROSO, DE IMÓVEL LOCALIZADO NO IMÓVEL DA ALA 12 COMPOSTO PELA ÁREA OPERACIONAL MEDINDO 4.063,18M² (73MX55,66 M) E PELA ÁREA ADMINISTRATIVA MEDINDO 1.200 M² (40 M X 30 M) QUE DESTINA-SE EXCLUSIVAMENTE AOS SERVIÇOS DE ABASTECIMENTO DE COMBUSTÍVEIS ÀS AERONAVES DA FAB."
"42019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000022021";"03/03/2022";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA CONTRATUAL, POR MAIS 12 MESES, DA CESSÃO DE USO, A TÍTULO NÃO ONEROSO, DE IMÓVEL LOCALIZADO NO IMÓVEL DA ALA 12 COMPOSTO PELA ÁREA OPERACIONAL MEDINDO 4.063,18M² (73MX55,66 M) E PELA ÁREA ADMINISTRATIVA MEDINDO 1.200 M² (40 M X 30 M) QUE DESTINA-SE EXCLUSIVAMENTE AOS SERVIÇOS DE ABASTECIMENTO DE COMBUSTÍVEIS ÀS AERONAVES DA FAB."
"42019";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120669";"BASE AEREA DE SANTA CRUZ";"000032022";"04/11/2022";"Objetivo: PRORROGAÇÃO DE VIGÊNCIA, POR MAIS 12 (DOZE) MESES, DO CONTRATO DE CESSÃO DE USO, A TÍTULO NÃO ONEROSO, DESTINADO AO ARMAZENAMENTO DE COMBUSTÍVEIS DE AVIAÇÃO."
"22022";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130077";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MT";"000012022";"04/11/2022";"Objetivo: ACRESCENTAR 25% AO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 31.331,52 (TRINTA E UM MIL TREZENTOS E TRINTA E UM REAIS E CINQUENTA E DOIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, DA LEI Nº 8.666/1993;"
"72022";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150182";"PRO-REITORIA DE ADMINISTRACAO/UFF";"000012022";"04/11/2022";"Objetivo: CONSTITUI OBJETO DO PRESENTE TERMO ADITIVO O ACRÉSCIMO DE 18,08 % DO TERMO DE CONTRATO, CONFORME ART. 65, INCISO I, ALÍNEA 'B', E § 1º DA LEI 8666/1993"
"32022";"26000";"Ministério da Educação";"26436";"Instituto Federal Sul-rio-grandense";"151895";"INST.FED.SUL-RIO-GRANDENSE/VISCONDE DA GRACA";"000012022";"07/06/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A PRORROGAÇÃO ÚNICA POR 2 (DOIS) MESES DO CONTRATO Nº 03/2022, CONFORME DISPOSTO EM SUA CLÁUSULA SEGUNDA E COM FUNDAMENTO NA LEI N. 8.666, DE 1993."
"32022";"26000";"Ministério da Educação";"26436";"Instituto Federal Sul-rio-grandense";"151895";"INST.FED.SUL-RIO-GRANDENSE/VISCONDE DA GRACA";"000022022";"09/08/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A PRORROGAÇÃO POR 1 (UM) MÊS DO CONTRATO Nº 03/2022, CONFORME DISPOSTO EM SUA CLÁUSULA SEGUNDA E COM FUNDAMENTO NA LEI N. 8.666, DE 1993."
